week_start_date,location_id,requests,avg_complexity_score,total_hours_worked,total_contracted_hours,total_overtime_hours,required_hours_estimate,capacity_gap_hours,capacity_gap_fte,week_index,month
2025-12-15,LOC-05,10.0,37.33125,338.45000000000005,434.0,10.48,13.688125000000001,-420.311875,-11.060838815789474,20,12
2025-12-15,LOC-06,10.0,45.1,256.83,218.0,38.83,16.53666666666667,-201.46333333333334,-5.301666666666667,20,12
2025-12-15,LOC-07,11.0,46.06363636363636,246.32,254.0,27.39,18.579,-235.421,-6.19528947368421,20,12
2025-12-15,LOC-08,16.0,44.03999999999999,422.13000000000005,382.0,51.96000000000001,25.836799999999997,-356.1632,-9.372715789473684,20,12
2025-12-15,LOC-09,13.0,44.33076923076923,350.81999999999994,334.0,36.44,21.131,-312.869,-8.233394736842106,20,12
2025-12-15,LOC-10,7.0,13.6,272.71999999999997,250.0,41.92,3.490666666666667,-246.50933333333333,-6.487087719298246,20,12
2025-12-22,LOC-01,13.0,40.52307692307692,96.47,82.0,18.6,19.316,-62.684,-1.649578947368421,21,12
2025-12-22,LOC-02,17.0,58.205882352941174,296.24,256.0,43.879999999999995,36.28166666666667,-219.71833333333333,-5.782061403508772,21,12
2025-12-22,LOC-03,16.0,30.569230769230767,326.14000000000004,350.0,23.68,17.93394871794872,-332.06605128205126,-8.738580296896085,21,12
2025-12-22,LOC-04,11.0,39.900000000000006,182.22000000000003,182.0,18.33,16.093000000000004,-165.90699999999998,-4.365973684210526,21,12
2025-12-22,LOC-05,10.0,62.23,366.27,396.0,12.78,22.817666666666668,-373.1823333333333,-9.820587719298246,21,12
2025-12-22,LOC-06,10.0,27.480000000000008,242.91999999999996,218.0,31.279999999999998,10.076000000000002,-207.924,-5.471684210526316,21,12
2025-12-22,LOC-07,11.0,30.494999999999997,251.02,254.0,24.950000000000003,12.299650000000002,-241.70035,-6.360535526315789,21,12
2025-12-22,LOC-08,12.0,40.325,411.17,382.0,46.97,17.743000000000006,-364.257,-9.58571052631579,21,12
2025-12-22,LOC-09,9.0,33.666666666666664,344.72,346.0,25.919999999999998,11.110000000000001,-334.89,-8.812894736842106,21,12
2025-12-22,LOC-10,16.0,36.525,259.81,258.0,53.120000000000005,21.428,-236.572,-6.2255789473684215,21,12
2025-12-29,LOC-01,9.0,33.41111111111111,88.89,66.0,24.939999999999998,11.025666666666668,-54.974333333333334,-1.4466929824561403,22,12
2025-12-29,LOC-02,11.0,43.77272727272727,281.36,256.0,35.690000000000005,17.655,-238.345,-6.272236842105263,22,12
2025-12-29,LOC-03,10.0,42.36,285.86,334.0,10.14,15.532000000000002,-318.468,-8.380736842105264,22,12
2025-12-29,LOC-04,11.0,37.43000000000001,197.32,198.0,21.330000000000002,15.09676666666667,-182.90323333333333,-4.81324298245614,22,12
2025-12-29,LOC-05,13.0,45.04615384615385,375.93,434.0,17.83,21.472,-412.528,-10.856,22,12
2025-12-29,LOC-06,18.0,28.958823529411763,245.03,218.0,30.77,19.112823529411767,-198.88717647058823,-5.23387306501548,22,12
2025-12-29,LOC-07,15.0,33.46428571428572,210.23,238.0,25.48,18.40535714285715,-219.59464285714284,-5.778806390977444,22,12
2025-12-29,LOC-08,9.0,31.06666666666667,399.19,366.0,54.089999999999996,10.252,-355.748,-9.36178947368421,22,12
2025-12-29,LOC-09,9.0,42.333333333333336,316.21,326.0,28.97,13.97,-312.03,-8.211315789473684,22,12
2025-12-29,LOC-10,18.0,50.05333333333333,259.75,258.0,46.19,33.035199999999996,-224.9648,-5.9201263157894735,22,12
2026-01-05,LOC-01,11.0,44.39999999999999,64.82,54.0,11.15,17.907999999999998,-36.092,-0.9497894736842105,23,1
2026-01-05,LOC-02,13.0,50.60000000000001,288.95000000000005,256.0,48.71,24.119333333333337,-231.88066666666666,-6.102122807017544,23,1
2026-01-05,LOC-03,18.0,36.42187500000001,318.71,350.0,16.55,24.038437500000004,-325.9615625,-8.577935855263158,23,1
2026-01-05,LOC-04,8.0,33.775,189.4,198.0,17.47,9.907333333333334,-188.09266666666667,-4.9498070175438595,23,1
2026-01-05,LOC-05,9.0,40.06875,322.59000000000003,396.0,9.28,13.222687500000003,-382.7773125,-10.07308717105263,23,1
2026-01-05,LOC-06,14.0,37.96153846153846,225.04,198.0,31.37,19.486923076923077,-178.51307692307694,-4.697712550607288,23,1
2026-01-05,LOC-07,21.0,39.920588235294126,213.28,208.0,21.490000000000002,30.73885294117648,-177.26114705882352,-4.664767027863777,23,1
2026-01-05,LOC-08,16.0,30.35333333333334,413.4,382.0,49.10999999999999,17.80728888888889,-364.1927111111111,-9.584018713450293,23,1
2026-01-05,LOC-09,10.0,46.839999999999996,301.44,308.0,22.31,17.174666666666667,-290.82533333333333,-7.653298245614035,23,1
2026-01-05,LOC-10,9.0,26.15555555555555,204.76999999999998,204.0,32.42,8.631333333333332,-195.36866666666666,-5.141280701754385,23,1
2026-01-12,LOC-01,15.0,46.95128205128205,92.65999999999998,82.0,20.81,25.823205128205128,-56.17679487179487,-1.4783367071524964,24,1
2026-01-12,LOC-02,13.0,36.74615384615385,280.45,256.0,34.230000000000004,17.51566666666667,-238.48433333333332,-6.27590350877193,24,1
2026-01-12,LOC-03,5.0,35.660000000000004,309.7,350.0,16.83,6.537666666666667,-343.46233333333333,-9.03848245614035,24,1
2026-01-12,LOC-04,10.0,40.977777777777774,186.53999999999996,182.0,25.08,15.025185185185183,-166.9748148148148,-4.394074074074074,24,1
2026-01-12,LOC-05,12.0,34.980000000000004,421.18999999999994,434.0,25.700000000000003,15.391200000000001,-418.6088,-11.016021052631578,24,1
2026-01-12,LOC-06,18.0,39.423529411764704,198.05,180.0,20.16,26.019529411764704,-153.9804705882353,-4.052117647058824,24,1
2026-01-12,LOC-07,14.0,34.02142857142857,224.0,224.0,20.970000000000002,17.464333333333336,-206.53566666666666,-5.435149122807017,24,1
2026-01-12,LOC-08,11.0,25.636363636363637,412.39,382.0,40.62,10.340000000000002,-371.66,-9.780526315789475,24,1
2026-01-12,LOC-09,15.0,38.646428571428565,307.05,346.0,22.49,21.255535714285713,-324.7444642857143,-8.545906954887219,24,1
2026-01-12,LOC-10,13.0,50.90833333333333,280.59000000000003,258.0,41.76,24.266305555555558,-233.73369444444444,-6.150886695906433,24,1
2026-01-19,LOC-01,13.0,45.33846153846154,97.38000000000001,82.0,17.3,21.611333333333334,-60.388666666666666,-1.5891754385964911,25,1
2026-01-19,LOC-02,5.0,35.96,223.95,248.0,24.330000000000002,6.592666666666668,-241.40733333333333,-6.352824561403509,25,1
2026-01-19,LOC-03,14.0,44.628571428571426,291.94,350.0,13.059999999999999,22.909333333333333,-327.09066666666666,-8.607649122807018,25,1
2026-01-19,LOC-04,7.0,50.771428571428565,156.5,198.0,2.89,13.031333333333333,-184.96866666666668,-4.8675964912280705,25,1
2026-01-19,LOC-05,13.0,36.815384615384616,393.09999999999997,426.0,28.87,17.54866666666667,-408.4513333333333,-10.748719298245613,25,1
2026-01-19,LOC-06,19.0,43.05833333333333,200.09,180.0,20.11,29.997305555555556,-150.00269444444444,-3.9474393274853803,25,1
2026-01-19,LOC-07,10.0,49.36,241.95000000000002,254.0,19.73,18.098666666666666,-235.90133333333333,-6.207929824561403,25,1
2026-01-19,LOC-08,13.0,21.57,386.8400000000001,374.0,35.65,10.281700000000003,-363.7183,-9.571534210526316,25,1
2026-01-19,LOC-09,17.0,30.27058823529412,354.78999999999996,346.0,33.7,18.868666666666666,-327.1313333333333,-8.608719298245614,25,1
2026-01-19,LOC-10,11.0,39.25454545454545,243.45999999999998,250.0,39.660000000000004,15.832666666666666,-234.16733333333335,-6.162298245614036,25,1
2026-01-26,LOC-01,14.0,48.00833333333333,98.94,82.0,18.59,24.64427777777778,-57.35572222222222,-1.509361111111111,26,1
2026-01-26,LOC-02,10.0,38.988888888888894,279.58,256.0,26.61,14.295925925925928,-241.70407407407407,-6.360633528265107,26,1
2026-01-26,LOC-03,16.0,42.90833333333334,308.12,326.0,16.89,25.172888888888895,-300.8271111111111,-7.916502923976608,26,1
2026-01-26,LOC-04,9.0,36.54444444444445,164.6,178.0,16.92,12.05966666666667,-165.94033333333334,-4.366850877192983,26,1
2026-01-26,LOC-05,10.0,48.56666666666667,386.01,418.0,27.609999999999996,17.80777777777778,-400.1922222222222,-10.531374269005847,26,1
2026-01-26,LOC-06,18.0,37.688235294117646,226.07,210.0,21.020000000000003,24.87423529411765,-185.12576470588235,-4.871730650154799,26,1
2026-01-26,LOC-07,13.0,32.15384615384615,234.57999999999998,254.0,21.27,15.326666666666668,-238.67333333333335,-6.280877192982456,26,1
2026-01-26,LOC-08,10.0,35.849999999999994,349.47,358.0,46.489999999999995,13.144999999999998,-344.855,-9.075131578947369,26,1
2026-01-26,LOC-09,15.0,44.00666666666667,359.81,346.0,36.05,24.20366666666667,-321.79633333333334,-8.46832456140351,26,1
2026-01-26,LOC-10,17.0,34.065625,235.58,226.0,28.480000000000004,21.23423958333333,-204.76576041666667,-5.38857264254386,26,1
2026-02-02,LOC-01,15.0,43.87692307692308,85.26,82.0,10.47,24.132307692307695,-57.86769230769231,-1.522834008097166,27,2
2026-02-02,LOC-02,11.0,52.42222222222223,281.36,256.0,36.74,21.143629629629633,-234.85637037037037,-6.1804307992202725,27,2
2026-02-02,LOC-03,13.0,35.47272727272727,307.19,326.0,16.13,16.90866666666667,-309.09133333333335,-8.133982456140352,27,2
2026-02-02,LOC-04,12.0,22.999999999999996,170.65000000000003,174.0,22.96,10.119999999999997,-163.88,-4.312631578947368,27,2
2026-02-02,LOC-05,13.0,46.73076923076924,398.27,426.0,19.410000000000004,22.275000000000006,-403.725,-10.624342105263159,27,2
2026-02-02,LOC-06,16.0,35.13750000000001,250.39000000000001,218.0,35.76,20.614000000000008,-197.386,-5.194368421052632,27,2
2026-02-02,LOC-07,17.0,37.576470588235296,226.94,254.0,19.78,23.42266666666667,-230.57733333333334,-6.067824561403509,27,2
2026-02-02,LOC-08,17.0,29.120000000000005,363.51,358.0,27.740000000000002,18.15146666666667,-339.8485333333333,-8.94338245614035,27,2
2026-02-02,LOC-09,14.0,36.13333333333333,315.28000000000003,346.0,25.0,18.548444444444446,-327.45155555555556,-8.61714619883041,27,2
2026-02-02,LOC-10,12.0,45.05833333333334,247.54000000000002,258.0,22.450000000000003,19.825666666666667,-238.17433333333332,-6.267745614035087,27,2
2026-02-09,LOC-01,21.0,35.59166666666666,98.74000000000001,82.0,20.73,27.405583333333333,-54.59441666666667,-1.4366951754385966,28,2
2026-02-09,LOC-02,14.0,40.09615384615385,299.38,256.0,48.87,20.58269230769231,-235.4173076923077,-6.195192307692308,28,2
2026-02-09,LOC-03,18.0,30.540476190476188,331.59000000000003,326.0,24.849999999999998,20.156714285714287,-305.8432857142857,-8.048507518796992,28,2
2026-02-09,LOC-04,5.0,25.82,199.48000000000002,198.0,27.46,4.733666666666666,-193.26633333333334,-5.085956140350877,28,2
2026-02-09,LOC-05,9.0,58.47142857142857,380.44,426.0,11.78,19.29557142857143,-406.7044285714286,-10.702748120300752,28,2
2026-02-09,LOC-06,27.0,32.96666666666666,238.09000000000003,218.0,26.660000000000004,32.637,-185.363,-4.877973684210526,28,2
2026-02-09,LOC-07,19.0,35.172222222222224,228.36,254.0,19.57,24.503314814814818,-229.49668518518519,-6.0393864522417156,28,2
2026-02-09,LOC-08,17.0,32.240625,409.79999999999995,382.0,47.57000000000001,20.096656250000002,-361.90334375,-9.523772203947368,28,2
2026-02-09,LOC-09,6.0,41.8,336.96,346.0,24.240000000000002,9.196,-336.804,-8.863263157894735,28,2
2026-02-09,LOC-10,17.0,44.417647058823526,276.49,258.0,48.440000000000005,27.687,-230.313,-6.060868421052631,28,2
2026-02-16,LOC-01,10.0,42.34,97.58000000000001,82.0,19.79,15.52466666666667,-66.47533333333332,-1.7493508771929822,29,2
2026-02-16,LOC-02,15.0,45.56666666666667,260.87,256.0,29.6,25.06166666666667,-230.93833333333333,-6.0773245614035085,29,2
2026-02-16,LOC-03,9.0,41.777777777777786,325.48,350.0,19.94,13.786666666666669,-336.2133333333333,-8.847719298245613,29,2
2026-02-16,LOC-04,5.0,65.8,161.89,198.0,12.219999999999999,12.063333333333334,-185.93666666666667,-4.893070175438597,29,2
2026-02-16,LOC-05,15.0,44.285714285714285,395.02,434.0,10.05,24.357142857142858,-409.64285714285717,-10.780075187969926,29,2
2026-02-16,LOC-06,20.0,44.81315789473685,219.92000000000002,218.0,18.4,32.86298245614035,-185.13701754385966,-4.872026777469991,29,2
2026-02-16,LOC-07,11.0,27.080000000000002,234.01999999999998,254.0,21.52,10.922266666666669,-243.07773333333333,-6.39678245614035,29,2
2026-02-16,LOC-08,11.0,37.70909090909091,374.07000000000005,344.0,49.71,15.209333333333333,-328.79066666666665,-8.65238596491228,29,2
2026-02-16,LOC-09,15.0,45.40714285714286,293.1,330.0,20.47,24.973928571428573,-305.0260714285714,-8.027001879699247,29,2
2026-02-16,LOC-10,11.0,29.327272727272728,275.78999999999996,258.0,40.19,11.828666666666669,-246.17133333333334,-6.47819298245614,29,2
2026-02-23,LOC-01,17.0,45.91538461538461,79.08,82.0,15.6,28.620589743589743,-53.37941025641025,-1.404721322537112,30,2
2026-02-23,LOC-02,10.0,54.39,287.19,256.0,39.18,19.943,-236.057,-6.2120263157894735,30,2
2026-02-23,LOC-03,10.0,35.239999999999995,314.69000000000005,334.0,36.620000000000005,12.921333333333333,-321.07866666666666,-8.449438596491229,30,2
2026-02-23,LOC-04,9.0,37.74444444444445,187.89000000000001,198.0,20.21,12.45566666666667,-185.54433333333333,-4.8827456140350876,30,2
2026-02-23,LOC-05,16.0,47.28125,387.39,426.0,18.9,27.738333333333333,-398.26166666666666,-10.480570175438595,30,2
2026-02-23,LOC-06,9.0,31.100000000000005,246.53,218.0,30.910000000000004,10.263000000000003,-207.737,-5.466763157894737,30,2
2026-02-23,LOC-07,13.0,42.68333333333334,231.44,254.0,22.18,20.34572222222223,-233.65427777777776,-6.1487967836257305,30,2
2026-02-23,LOC-08,8.0,22.8,378.92999999999995,382.0,49.97,6.688000000000001,-375.312,-9.876631578947368,30,2
2026-02-23,LOC-09,6.0,29.28,312.81000000000006,346.0,20.61,6.4416,-339.5584,-8.935747368421053,30,2
2026-02-23,LOC-10,18.0,34.696875,268.48,258.0,38.24,22.8999375,-235.1000625,-6.18684375,30,2
2026-03-02,LOC-01,17.0,50.09999999999999,93.89,82.0,21.77,31.228999999999996,-50.771,-1.3360789473684211,31,3
2026-03-02,LOC-02,15.0,48.24,299.13,256.0,50.129999999999995,26.532000000000004,-229.468,-6.038631578947368,31,3
2026-03-02,LOC-03,9.0,35.04444444444445,280.73,296.0,17.099999999999998,11.564666666666671,-284.43533333333335,-7.485140350877193,31,3
2026-03-02,LOC-04,9.0,41.211111111111116,180.02,198.0,13.25,13.59966666666667,-184.40033333333332,-4.852640350877192,31,3
2026-03-02,LOC-05,13.0,41.04583333333334,406.15999999999997,434.0,17.83,19.56518055555556,-414.43481944444443,-10.906179459064328,31,3
2026-03-02,LOC-06,16.0,35.142857142857146,257.21,218.0,42.919999999999995,20.61714285714286,-197.38285714285715,-5.194285714285715,31,3
2026-03-02,LOC-07,10.0,49.260000000000005,231.74,230.0,25.82,18.062000000000005,-211.938,-5.577315789473684,31,3
2026-03-02,LOC-08,16.0,37.112500000000004,392.34,382.0,44.470000000000006,21.772666666666673,-360.2273333333333,-9.479666666666667,31,3
2026-03-02,LOC-09,11.0,44.160000000000004,304.92999999999995,302.0,19.88,17.811200000000003,-284.1888,-7.478652631578948,31,3
2026-03-02,LOC-10,13.0,46.06666666666666,267.03000000000003,258.0,46.68,21.958444444444442,-236.04155555555556,-6.211619883040936,31,3
2026-03-09,LOC-01,8.0,47.074999999999996,99.49000000000001,82.0,21.610000000000003,13.808666666666667,-68.19133333333333,-1.7945087719298245,32,3
2026-03-09,LOC-02,11.0,47.036363636363646,250.62,256.0,33.41,18.971333333333337,-237.02866666666665,-6.23759649122807,32,3
2026-03-09,LOC-03,14.0,42.135714285714286,330.93999999999994,350.0,20.720000000000002,21.62966666666667,-328.37033333333335,-8.64132456140351,32,3
2026-03-09,LOC-04,10.0,46.50000000000001,183.23000000000002,198.0,15.7,17.050000000000004,-180.95,-4.761842105263158,32,3
2026-03-09,LOC-05,9.0,44.44444444444444,390.98,434.0,17.82,14.666666666666668,-419.3333333333333,-11.035087719298245,32,3
2026-03-09,LOC-06,12.0,35.11818181818182,247.82999999999998,218.0,33.38,15.451999999999998,-202.548,-5.330210526315789,32,3
2026-03-09,LOC-07,15.0,36.903571428571425,217.38,224.0,20.97,20.296964285714285,-203.7030357142857,-5.360606203007518,32,3
2026-03-09,LOC-08,14.0,25.446153846153848,442.74999999999994,382.0,64.87,13.062358974358979,-368.937641025641,-9.708885290148448,32,3
2026-03-09,LOC-09,14.0,43.5923076923077,354.38,326.0,38.78,22.37738461538462,-303.62261538461536,-7.990068825910931,32,3
2026-03-09,LOC-10,11.0,19.490000000000002,276.55,258.0,41.84,7.860966666666668,-250.13903333333334,-6.582606140350878,32,3
2026-03-16,LOC-01,13.0,54.85833333333334,96.67999999999999,82.0,18.720000000000002,26.149138888888892,-55.85086111111111,-1.4697595029239765,33,3
2026-03-16,LOC-02,21.0,53.090476190476195,241.49,218.0,35.75,40.87966666666667,-177.12033333333332,-4.661061403508771,33,3
2026-03-16,LOC-03,12.0,37.01363636363636,298.7,326.0,22.86,16.286,-309.714,-8.150368421052631,33,3
2026-03-16,LOC-04,16.0,43.26428571428572,189.08,198.0,17.13,25.381714285714292,-172.61828571428572,-4.542586466165414,33,3
2026-03-16,LOC-05,5.0,48.379999999999995,392.56000000000006,434.0,14.860000000000001,8.869666666666667,-425.13033333333334,-11.187640350877194,33,3
2026-03-16,LOC-06,20.0,40.56470588235294,246.65000000000003,218.0,32.54,29.74745098039216,-188.25254901960784,-4.954014447884417,33,3
2026-03-16,LOC-07,14.0,41.825,227.54999999999998,254.0,21.62,21.47016666666667,-232.52983333333333,-6.119206140350877,33,3
2026-03-16,LOC-08,17.0,37.93529411764706,394.40999999999997,382.0,39.56,23.646333333333338,-358.35366666666664,-9.430359649122806,33,3
2026-03-16,LOC-09,17.0,41.74062500000001,355.19999999999993,346.0,35.150000000000006,26.018322916666676,-319.98167708333335,-8.420570449561405,33,3
2026-03-16,LOC-10,19.0,31.65,290.82,258.0,54.900000000000006,22.049500000000005,-235.9505,-6.209223684210526,33,3
2026-03-23,LOC-01,5.0,39.58,88.82000000000001,70.0,19.0,7.256333333333333,-62.74366666666667,-1.6511491228070176,34,3
2026-03-23,LOC-02,13.0,43.63076923076923,280.67,256.0,32.900000000000006,20.797333333333338,-235.20266666666666,-6.189543859649123,34,3
2026-03-23,LOC-03,14.0,44.82857142857143,292.70000000000005,326.0,17.07,23.012000000000004,-302.988,-7.973368421052632,34,3
2026-03-23,LOC-04,12.0,41.690909090909095,178.01999999999998,198.0,15.879999999999999,18.344000000000005,-179.656,-4.7277894736842105,34,3
2026-03-23,LOC-05,16.0,39.32666666666667,406.76,414.0,25.24,23.07164444444445,-390.9283555555555,-10.287588304093566,34,3
2026-03-23,LOC-06,15.0,31.51923076923077,254.59,218.0,36.59,17.335576923076925,-200.66442307692307,-5.280642712550607,34,3
2026-03-23,LOC-07,16.0,40.837500000000006,226.64000000000001,254.0,18.05,23.958000000000006,-230.042,-6.0537368421052635,34,3
2026-03-23,LOC-08,16.0,37.10333333333333,354.59999999999997,344.0,42.559999999999995,21.76728888888889,-322.2327111111111,-8.479808187134502,34,3
2026-03-23,LOC-09,11.0,36.52727272727273,354.97,346.0,30.92,14.73266666666667,-331.26733333333334,-8.717561403508773,34,3
2026-03-23,LOC-10,11.0,48.70909090909092,252.22999999999996,258.0,23.21,19.646000000000004,-238.35399999999998,-6.272473684210526,34,3
2026-03-30,LOC-01,19.0,40.116666666666674,99.73,82.0,21.79,27.947944444444452,-54.05205555555555,-1.4224225146198828,35,3
2026-03-30,LOC-02,17.0,45.429411764705875,296.76,256.0,44.760000000000005,28.317666666666664,-227.68233333333333,-5.991640350877193,35,3
2026-03-30,LOC-03,20.0,43.96666666666667,336.31000000000006,350.0,26.58,32.242222222222225,-317.7577777777778,-8.36204678362573,35,3
2026-03-30,LOC-04,14.0,42.575,174.91,198.0,14.1,21.855166666666673,-176.14483333333334,-4.635390350877193,35,3
2026-03-30,LOC-05,17.0,40.741176470588236,406.13,434.0,22.47,25.395333333333333,-408.6046666666667,-10.752754385964913,35,3
2026-03-30,LOC-06,19.0,38.56666666666668,249.14999999999998,218.0,35.07,26.86811111111112,-191.13188888888888,-5.029786549707602,35,3
2026-03-30,LOC-07,11.0,46.68,208.48000000000002,246.0,9.98,18.8276,-227.1724,-5.9782210526315795,35,3
2026-03-30,LOC-08,13.0,26.65909090909091,435.77000000000004,382.0,57.96,12.707500000000001,-369.2925,-9.718223684210527,35,3
2026-03-30,LOC-09,9.0,51.83333333333333,335.95000000000005,314.0,35.86,17.105,-296.895,-7.8130263157894735,35,3
2026-03-30,LOC-10,11.0,36.09090909090909,262.18,258.0,29.48,14.556666666666667,-243.44333333333333,-6.4064035087719295,35,3
2026-04-06,LOC-01,14.0,40.52916666666666,92.11,82.0,20.22,20.804972222222222,-61.19502777777778,-1.6103954678362573,36,4
2026-04-06,LOC-02,17.0,39.37499999999999,291.0,256.0,44.69,24.54375,-231.45625,-6.090953947368422,36,4
2026-04-06,LOC-03,9.0,38.74285714285714,317.05000000000007,350.0,14.99,12.785142857142857,-337.21485714285717,-8.874075187969925,36,4
2026-04-06,LOC-04,10.0,31.799999999999994,150.76,160.0,14.92,11.659999999999998,-148.34,-3.903684210526316,36,4
2026-04-06,LOC-05,11.0,50.209090909090904,368.31000000000006,426.0,16.310000000000002,20.251,-405.749,-10.677605263157895,36,4
2026-04-06,LOC-06,12.0,42.77777777777778,241.35,218.0,25.11,18.822222222222223,-199.17777777777778,-5.241520467836257,36,4
2026-04-06,LOC-07,21.0,28.761111111111106,244.92000000000002,254.0,18.03,22.146055555555556,-231.85394444444444,-6.101419590643275,36,4
2026-04-06,LOC-08,14.0,34.50769230769231,418.33,382.0,55.85,17.71394871794872,-364.2860512820513,-9.586475033738191,36,4
2026-04-06,LOC-09,9.0,34.87777777777778,336.40999999999997,346.0,26.61,11.50966666666667,-334.49033333333335,-8.802377192982457,36,4
2026-04-06,LOC-10,14.0,41.5142857142857,282.86,258.0,51.279999999999994,21.310666666666663,-236.68933333333334,-6.228666666666666,36,4
2026-04-13,LOC-01,6.0,19.1,98.41,82.0,20.72,4.202000000000001,-77.798,-2.0473157894736844,37,4
2026-04-13,LOC-02,13.0,45.708333333333336,276.25,256.0,35.72,21.787638888888893,-234.2123611111111,-6.163483187134503,37,4
2026-04-13,LOC-03,13.0,26.441666666666666,343.0,350.0,26.77,12.603861111111112,-337.3961388888889,-8.878845760233919,37,4
2026-04-13,LOC-04,10.0,37.11,153.54000000000002,198.0,12.850000000000001,13.607000000000003,-184.393,-4.8524473684210525,37,4
2026-04-13,LOC-05,18.0,39.91666666666667,397.73,426.0,24.58,26.345000000000006,-399.655,-10.517236842105262,37,4
2026-04-13,LOC-06,14.0,44.121428571428574,240.75,218.0,31.98,22.649,-195.351,-5.140815789473685,37,4
2026-04-13,LOC-07,13.0,29.075000000000003,203.68,254.0,15.030000000000001,13.859083333333334,-240.14091666666667,-6.319497807017544,37,4
2026-04-13,LOC-08,15.0,30.670833333333338,429.88,382.0,56.3,16.86895833333334,-365.13104166666665,-9.608711622807016,37,4
2026-04-13,LOC-09,11.0,40.71,332.76000000000005,334.0,22.0,16.419700000000002,-317.5803,-8.357376315789475,37,4
2026-04-13,LOC-10,12.0,31.425,271.11,250.0,46.83,13.827000000000002,-236.173,-6.215078947368421,37,4
2026-04-20,LOC-01,14.0,42.50833333333333,98.17,82.0,20.36,21.820944444444446,-60.17905555555555,-1.583659356725146,38,4
2026-04-20,LOC-02,15.0,50.55,283.09000000000003,256.0,33.04,27.802500000000002,-228.1975,-6.005197368421053,38,4
2026-04-20,LOC-03,11.0,35.32,328.42,350.0,22.94,14.245733333333334,-335.7542666666667,-8.83563859649123,38,4
2026-04-20,LOC-04,6.0,17.78333333333333,177.25,198.0,18.84,3.912333333333333,-194.08766666666668,-5.107570175438597,38,4
2026-04-20,LOC-05,10.0,43.660000000000004,382.01,418.0,25.41,16.00866666666667,-401.99133333333333,-10.578719298245614,38,4
2026-04-20,LOC-06,7.0,33.028571428571425,242.40999999999997,218.0,30.229999999999997,8.477333333333334,-209.52266666666668,-5.513754385964913,38,4
2026-04-20,LOC-07,13.0,37.53636363636364,260.12,254.0,33.25000000000001,17.892333333333333,-236.10766666666666,-6.213359649122807,38,4
2026-04-20,LOC-08,13.0,29.795833333333334,419.87,382.0,43.489999999999995,14.202680555555558,-367.79731944444444,-9.67887682748538,38,4
2026-04-20,LOC-09,16.0,34.4875,327.34,322.0,33.9,20.232666666666667,-301.76733333333334,-7.941245614035088,38,4
2026-04-20,LOC-10,11.0,27.03636363636364,260.93,230.0,41.88,10.904666666666667,-219.09533333333334,-5.765666666666667,38,4
2026-04-27,LOC-01,18.0,42.82777777777778,96.11000000000001,82.0,18.23,28.26633333333334,-53.733666666666664,-1.4140438596491227,39,4
2026-04-27,LOC-02,20.0,44.74999999999999,254.87,244.0,26.490000000000002,32.81666666666666,-211.18333333333334,-5.557456140350877,39,4
2026-04-27,LOC-03,16.0,42.09642857142857,302.21999999999997,350.0,12.23,24.696571428571428,-325.3034285714286,-8.560616541353383,39,4
2026-04-27,LOC-04,11.0,36.945454545454545,176.74,198.0,12.58,14.901333333333334,-183.09866666666667,-4.818385964912281,39,4
2026-04-27,LOC-05,15.0,36.2423076923077,388.70000000000005,414.0,14.27,19.933269230769234,-394.0667307692308,-10.370177125506073,39,4
2026-04-27,LOC-06,17.0,36.470588235294116,251.39999999999998,218.0,33.4,22.733333333333338,-195.26666666666665,-5.1385964912280695,39,4
2026-04-27,LOC-07,14.0,28.91818181818182,245.09,254.0,23.59,14.844666666666669,-239.15533333333332,-6.293561403508772,39,4
2026-04-27,LOC-08,11.0,35.01,397.09000000000003,382.0,43.38,14.1207,-367.8793,-9.681034210526315,39,4
2026-04-27,LOC-09,17.0,32.915625000000006,357.95,346.0,35.48,20.517406250000004,-325.48259375,-8.565331414473684,39,4
2026-04-27,LOC-10,12.0,35.07272727272727,239.22,242.0,24.91,15.432000000000002,-226.56799999999998,-5.962315789473684,39,4
2026-05-04,LOC-01,20.0,31.026470588235302,88.25,82.0,15.719999999999999,22.752745098039224,-59.24725490196077,-1.5591382868937045,40,5
2026-05-04,LOC-02,16.0,52.83571428571429,286.04,256.0,45.5,30.996952380952383,-225.0030476190476,-5.9211328320802,40,5
2026-05-04,LOC-03,14.0,30.992857142857144,335.57,350.0,38.03,15.90966666666667,-334.0903333333333,-8.791850877192982,40,5
2026-05-04,LOC-04,7.0,48.15714285714286,178.01,198.0,13.59,12.360333333333337,-185.63966666666667,-4.885254385964912,40,5
2026-05-04,LOC-05,13.0,40.07083333333333,405.35,434.0,19.71,19.10043055555556,-414.89956944444447,-10.918409722222222,40,5
2026-05-04,LOC-06,14.0,38.684615384615384,263.21000000000004,218.0,45.209999999999994,19.858102564102566,-198.14189743589742,-5.214260458839406,40,5
2026-05-04,LOC-07,18.0,38.50588235294118,238.26,254.0,30.49,25.41388235294118,-228.5861176470588,-6.015424148606811,40,5
2026-05-04,LOC-08,15.0,40.84285714285714,419.24,382.0,49.459999999999994,22.46357142857143,-359.5364285714286,-9.461484962406015,40,5
2026-05-04,LOC-09,16.0,41.19666666666667,318.69,346.0,18.380000000000003,24.168711111111115,-321.8312888888889,-8.469244444444444,40,5
