date_key,requests,avg_complexity_score,backlog_count,sla_met_count,day_of_week,is_weekend,month,is_winter,week_of_year,day_index,lag_1,lag_7,rolling_mean_7,rolling_mean_28
2026-04-11,9.0,25.17777777777778,1.0,8.0,5,1,4,0,15,253,21.0,11.0,17.428571428571427,19.785714285714285
2026-04-12,18.0,35.390625,3.0,15.0,6,1,4,0,15,254,9.0,7.0,17.142857142857142,19.857142857142858
2026-04-13,29.0,33.459999999999994,1.0,26.0,0,0,4,0,16,255,18.0,30.0,18.714285714285715,20.142857142857142
2026-04-14,22.0,50.525,4.0,16.0,1,0,4,0,16,256,29.0,20.0,18.571428571428573,20.107142857142858
2026-04-15,26.0,31.76923076923077,1.0,24.0,2,0,4,0,16,257,22.0,16.0,18.857142857142858,19.785714285714285
2026-04-16,18.0,37.111111111111114,0.0,16.0,3,0,4,0,16,258,26.0,17.0,20.285714285714285,19.964285714285715
2026-04-17,20.0,30.19166666666667,1.0,18.0,4,0,4,0,16,259,18.0,21.0,20.428571428571427,19.821428571428573
2026-04-18,4.0,31.225,0.0,4.0,5,1,4,0,16,260,20.0,9.0,20.285714285714285,19.464285714285715
2026-04-19,6.0,26.73333333333333,0.0,5.0,6,1,4,0,16,261,4.0,18.0,19.571428571428573,19.178571428571427
2026-04-20,20.0,47.327777777777776,0.0,18.0,0,0,4,0,17,262,6.0,29.0,17.857142857142858,19.107142857142858
2026-04-21,15.0,34.26428571428571,0.0,15.0,1,0,4,0,17,263,20.0,22.0,16.571428571428573,19.178571428571427
2026-04-22,22.0,32.47380952380952,2.0,19.0,2,0,4,0,17,264,15.0,26.0,15.571428571428571,18.928571428571427
2026-04-23,19.0,41.23888888888888,0.0,18.0,3,0,4,0,17,265,22.0,18.0,15.0,18.964285714285715
2026-04-24,13.0,29.900000000000006,2.0,10.0,4,0,4,0,17,266,19.0,20.0,15.142857142857142,18.821428571428573
2026-04-25,13.0,30.11666666666667,1.0,11.0,5,1,4,0,17,267,13.0,4.0,14.142857142857142,18.464285714285715
2026-04-26,14.0,34.93571428571429,3.0,10.0,6,1,4,0,17,268,13.0,6.0,15.428571428571429,18.464285714285715
2026-04-27,22.0,36.769047619047626,1.0,20.0,0,0,4,0,18,269,14.0,20.0,16.571428571428573,18.642857142857142
2026-04-28,20.0,44.652631578947364,2.0,16.0,1,0,4,0,18,270,22.0,15.0,16.857142857142858,18.357142857142858
2026-04-29,28.0,37.22884615384615,2.0,23.0,2,0,4,0,18,271,20.0,22.0,17.571428571428573,18.035714285714285
2026-04-30,30.0,35.75384615384615,2.0,27.0,3,0,4,0,18,272,28.0,19.0,18.428571428571427,17.892857142857142
2026-05-01,27.0,34.06153846153846,1.0,24.0,4,0,5,0,18,273,30.0,13.0,20.0,18.285714285714285
2026-05-02,9.0,46.31111111111111,0.0,7.0,5,1,5,0,18,274,27.0,13.0,22.0,18.464285714285715
2026-05-03,15.0,36.01538461538461,0.0,15.0,6,1,5,0,18,275,9.0,14.0,21.428571428571427,18.392857142857142
2026-05-04,24.0,38.300000000000004,1.0,20.0,0,0,5,0,19,276,15.0,22.0,21.571428571428573,18.678571428571427
2026-05-05,20.0,42.915624999999984,1.0,17.0,1,0,5,0,19,277,24.0,20.0,21.857142857142858,18.464285714285715
2026-05-06,28.0,36.469230769230755,1.0,27.0,2,0,5,0,19,278,20.0,28.0,21.857142857142858,18.464285714285715
2026-05-07,27.0,38.848076923076924,1.0,24.0,3,0,5,0,19,279,28.0,30.0,21.857142857142858,18.892857142857142
2026-05-08,25.0,43.73478260869565,1.0,23.0,4,0,5,0,19,280,27.0,27.0,21.428571428571427,19.25
2026-05-09,9.0,39.900000000000006,0.0,9.0,5,1,5,0,19,281,25.0,9.0,21.142857142857142,19.392857142857142
2026-05-10,13.0,38.583333333333336,0.0,12.0,6,1,5,0,19,282,9.0,15.0,21.142857142857142,19.392857142857142
2026-05-11,22.0,32.60526315789473,0.0,20.0,0,0,5,0,20,283,13.0,24.0,20.857142857142858,19.214285714285715
2026-05-12,18.0,41.12916666666667,1.0,17.0,1,0,5,0,20,284,22.0,20.0,20.571428571428573,18.964285714285715
2026-05-13,27.0,39.35,2.0,22.0,2,0,5,0,20,285,18.0,28.0,20.285714285714285,18.821428571428573
2026-05-14,21.0,36.91842105263157,2.0,18.0,3,0,5,0,20,286,27.0,27.0,20.142857142857142,18.857142857142858
2026-05-15,30.0,41.26428571428572,1.0,22.0,4,0,5,0,20,287,21.0,25.0,19.285714285714285,18.964285714285715
2026-05-16,15.0,36.120000000000005,0.0,14.0,5,1,5,0,20,288,30.0,9.0,20.0,19.321428571428573
2026-05-17,13.0,34.723076923076924,1.0,11.0,6,1,5,0,20,289,15.0,13.0,20.857142857142858,19.714285714285715
2026-05-18,20.0,38.18055555555555,3.0,15.0,0,0,5,0,21,290,13.0,22.0,20.857142857142858,19.964285714285715
2026-05-19,26.0,31.172000000000004,3.0,22.0,1,0,5,0,21,291,20.0,18.0,20.571428571428573,19.964285714285715
2026-05-20,21.0,39.665000000000006,1.0,17.0,2,0,5,0,21,292,26.0,27.0,21.714285714285715,20.357142857142858
2026-05-21,37.0,43.38382352941177,1.0,32.0,3,0,5,0,21,293,21.0,21.0,20.857142857142858,20.321428571428573
2026-05-22,27.0,40.53636363636363,1.0,22.0,4,0,5,0,21,294,37.0,30.0,23.142857142857142,20.964285714285715
2026-05-23,8.0,40.08571428571428,0.0,7.0,5,1,5,0,21,295,27.0,15.0,22.714285714285715,21.464285714285715
2026-05-24,10.0,39.03999999999999,2.0,8.0,6,1,5,0,21,296,8.0,13.0,21.714285714285715,21.285714285714285
2026-05-25,24.0,42.84523809523809,0.0,22.0,0,0,5,0,22,297,10.0,20.0,21.285714285714285,21.142857142857142
2026-05-26,32.0,39.348809523809514,0.0,30.0,1,0,5,0,22,298,24.0,26.0,21.857142857142858,21.214285714285715
2026-05-27,24.0,39.58333333333333,0.0,21.0,2,0,5,0,22,299,32.0,21.0,22.714285714285715,21.642857142857142
2026-05-28,26.0,38.63333333333335,0.0,23.0,3,0,5,0,22,300,24.0,37.0,23.142857142857142,21.5
2026-05-29,22.0,33.38809523809523,0.0,20.0,4,0,5,0,22,301,26.0,27.0,21.571428571428573,21.357142857142858
2026-05-30,13.0,46.958333333333336,1.0,11.0,5,1,5,0,22,302,22.0,8.0,20.857142857142858,21.178571428571427
2026-05-31,8.0,39.162499999999994,1.0,7.0,6,1,5,0,22,303,13.0,10.0,21.571428571428573,21.321428571428573
2026-06-01,25.0,32.245652173913044,4.0,20.0,0,0,6,1,23,304,8.0,24.0,21.285714285714285,21.071428571428573
2026-06-02,31.0,45.544642857142854,0.0,29.0,1,0,6,1,23,305,25.0,32.0,21.428571428571427,21.107142857142858
2026-06-03,29.0,40.725,3.0,23.0,2,0,6,1,23,306,31.0,24.0,21.285714285714285,21.5
2026-06-04,29.0,37.864814814814814,1.0,25.0,3,0,6,1,23,307,29.0,26.0,22.0,21.535714285714285
2026-06-05,18.0,34.20294117647059,0.0,16.0,4,0,6,1,23,308,29.0,22.0,22.428571428571427,21.607142857142858
2026-06-06,15.0,36.55333333333333,2.0,13.0,5,1,6,1,23,309,18.0,13.0,21.857142857142858,21.357142857142858
2026-06-07,10.0,39.55,0.0,9.0,6,1,6,1,23,310,15.0,8.0,22.142857142857142,21.571428571428573
2026-06-08,21.0,52.544999999999995,1.0,16.0,0,0,6,1,24,311,10.0,25.0,22.428571428571427,21.464285714285715
2026-06-09,24.0,33.135,2.0,22.0,1,0,6,1,24,312,21.0,31.0,21.857142857142858,21.428571428571427
2026-06-10,20.0,39.34444444444444,2.0,17.0,2,0,6,1,24,313,24.0,29.0,20.857142857142858,21.642857142857142
2026-06-11,34.0,37.36060606060607,2.0,30.0,3,0,6,1,24,314,20.0,29.0,19.571428571428573,21.392857142857142
2026-06-12,29.0,39.83214285714285,3.0,23.0,4,0,6,1,24,315,34.0,18.0,20.285714285714285,21.857142857142858
2026-06-13,12.0,37.38333333333333,0.0,12.0,5,1,6,1,24,316,29.0,15.0,21.857142857142858,21.821428571428573
2026-06-14,11.0,42.127272727272725,0.0,10.0,6,1,6,1,24,317,12.0,10.0,21.428571428571427,21.714285714285715
2026-06-15,21.0,35.425,1.0,19.0,0,0,6,1,25,318,11.0,21.0,21.571428571428573,21.642857142857142
2026-06-16,39.0,39.55270270270271,3.0,32.0,1,0,6,1,25,319,21.0,24.0,21.571428571428573,21.678571428571427
2026-06-17,35.0,37.49687500000001,3.0,29.0,2,0,6,1,25,320,39.0,20.0,23.714285714285715,22.142857142857142
2026-06-18,28.0,34.77307692307692,1.0,27.0,3,0,6,1,25,321,35.0,34.0,25.857142857142858,22.642857142857142
2026-06-19,31.0,43.95517241379311,1.0,29.0,4,0,6,1,25,322,28.0,29.0,25.0,22.321428571428573
2026-06-20,9.0,42.099999999999994,1.0,7.0,5,1,6,1,25,323,31.0,12.0,25.285714285714285,22.464285714285715
2026-06-21,11.0,41.67,2.0,7.0,6,1,6,1,25,324,9.0,11.0,24.857142857142858,22.5
2026-06-22,20.0,40.400000000000006,3.0,16.0,0,0,6,1,26,325,11.0,21.0,24.857142857142858,22.535714285714285
2026-06-23,26.0,39.61041666666667,1.0,25.0,1,0,6,1,26,326,20.0,39.0,24.714285714285715,22.392857142857142
2026-06-24,27.0,32.77499999999999,2.0,22.0,2,0,6,1,26,327,26.0,35.0,22.857142857142858,22.178571428571427
2026-06-25,34.0,45.568181818181806,4.0,27.0,3,0,6,1,26,328,27.0,28.0,21.714285714285715,22.285714285714285
2026-06-26,23.0,39.8275,3.0,19.0,4,0,6,1,26,329,34.0,31.0,22.571428571428573,22.571428571428573
2026-06-27,14.0,52.573076923076925,2.0,11.0,5,1,6,1,26,330,23.0,9.0,21.428571428571427,22.607142857142858
2026-06-28,14.0,38.83571428571428,0.0,12.0,6,1,6,1,26,331,14.0,11.0,22.142857142857142,22.642857142857142
2026-06-29,27.0,46.62916666666667,0.0,25.0,0,0,6,1,27,332,14.0,20.0,22.571428571428573,22.857142857142858
2026-06-30,32.0,41.24222222222223,3.0,26.0,1,0,6,1,27,333,27.0,26.0,23.571428571428573,22.928571428571427
2026-07-01,24.0,33.541666666666664,3.0,17.0,2,0,7,1,27,334,32.0,27.0,24.428571428571427,22.964285714285715
2026-07-02,29.0,38.284615384615385,1.0,25.0,3,0,7,1,27,335,24.0,34.0,24.0,22.785714285714285
2026-07-03,34.0,36.7625,2.0,28.0,4,0,7,1,27,336,29.0,23.0,23.285714285714285,22.785714285714285
2026-07-04,11.0,44.472727272727276,2.0,9.0,5,1,7,1,27,337,34.0,14.0,24.857142857142858,23.357142857142858
2026-07-05,16.0,43.435714285714276,1.0,14.0,6,1,7,1,27,338,11.0,14.0,24.428571428571427,23.214285714285715
2026-07-06,28.0,45.789285714285704,2.0,22.0,0,0,7,1,28,339,16.0,27.0,24.714285714285715,23.428571428571427
2026-07-07,28.0,28.179166666666664,1.0,26.0,1,0,7,1,28,340,28.0,32.0,24.857142857142858,23.678571428571427
2026-07-08,25.0,39.78260869565217,0.0,24.0,2,0,7,1,28,341,28.0,24.0,24.285714285714285,23.821428571428573
2026-07-09,29.0,39.80434782608695,1.0,25.0,3,0,7,1,28,342,25.0,29.0,24.428571428571427,24.0
2026-07-10,29.0,42.96481481481482,1.0,25.0,4,0,7,1,28,343,29.0,34.0,24.428571428571427,23.821428571428573
2026-07-11,17.0,38.688235294117646,0.0,14.0,5,1,7,1,28,344,29.0,11.0,23.714285714285715,23.821428571428573
2026-07-12,15.0,33.72857142857142,1.0,13.0,6,1,7,1,28,345,17.0,16.0,24.571428571428573,24.0
2026-07-13,27.0,33.047999999999995,1.0,26.0,0,0,7,1,29,346,15.0,28.0,24.428571428571427,24.142857142857142
2026-07-14,34.0,38.746874999999996,3.0,26.0,1,0,7,1,29,347,27.0,28.0,24.285714285714285,24.357142857142858
2026-07-15,32.0,39.855555555555554,2.0,24.0,2,0,7,1,29,348,34.0,25.0,25.142857142857142,24.178571428571427
2026-07-16,17.0,36.42941176470588,2.0,15.0,3,0,7,1,29,349,32.0,29.0,26.142857142857142,24.071428571428573
2026-07-17,16.0,43.518750000000004,3.0,11.0,4,0,7,1,29,350,17.0,29.0,24.428571428571427,23.678571428571427
2026-07-18,16.0,39.57666666666667,1.0,11.0,5,1,7,1,29,351,16.0,17.0,22.571428571428573,23.142857142857142
2026-07-19,8.0,37.8875,0.0,7.0,6,1,7,1,29,352,16.0,15.0,22.428571428571427,23.392857142857142
2026-07-20,27.0,38.152,1.0,24.0,0,0,7,1,30,353,8.0,27.0,21.428571428571427,23.285714285714285
2026-07-21,21.0,32.99249999999999,2.0,17.0,1,0,7,1,30,354,27.0,34.0,21.428571428571427,23.535714285714285
2026-07-22,23.0,35.998333333333335,2.0,20.0,2,0,7,1,30,355,21.0,32.0,19.571428571428573,23.357142857142858
2026-07-23,27.0,40.32291666666666,2.0,23.0,3,0,7,1,30,356,23.0,17.0,18.285714285714285,23.214285714285715
2026-07-24,26.0,37.816666666666656,0.0,25.0,4,0,7,1,30,357,27.0,16.0,19.714285714285715,22.964285714285715
2026-07-25,17.0,38.23666666666667,0.0,13.0,5,1,7,1,30,358,26.0,16.0,21.142857142857142,23.071428571428573
2026-07-26,11.0,27.090000000000003,0.0,11.0,6,1,7,1,30,359,17.0,8.0,21.285714285714285,23.178571428571427
2026-07-27,27.0,38.20625,5.0,20.0,0,0,7,1,31,360,11.0,27.0,21.714285714285715,23.071428571428573
2026-07-28,25.0,49.37916666666667,3.0,21.0,1,0,7,1,31,361,27.0,21.0,21.714285714285715,23.071428571428573
2026-07-29,21.0,34.004999999999995,0.0,20.0,2,0,7,1,31,362,25.0,23.0,22.285714285714285,22.821428571428573
2026-07-30,27.0,35.31153846153847,1.0,23.0,3,0,7,1,31,363,21.0,27.0,22.0,22.714285714285715
2026-07-31,25.0,45.22083333333333,0.0,20.0,4,0,7,1,31,364,27.0,26.0,22.0,22.642857142857142
