location_id,service_type_id,month_start_date,appointments,avg_satisfaction,avg_quality_score,incident_count,cancelled_count,goals_achieved_count
LOC-03,SVC-03,2025-11-01,5,4.4,75.95,0.0,1.0,2.0
LOC-07,SVC-08,2025-11-01,4,4.25,69.33333333333333,0.0,1.0,2.0
LOC-02,SVC-07,2025-11-01,7,3.84,79.08333333333333,0.0,1.0,4.0
LOC-03,SVC-09,2025-08-01,3,4.75,89.65,0.0,0.0,1.0
LOC-02,SVC-03,2025-08-01,6,4.5,82.33333333333333,0.0,0.0,3.0
LOC-10,SVC-09,2025-08-01,2,4.5,86.4,0.0,0.0,2.0
LOC-08,SVC-09,2025-08-01,2,3.95,71.25,0.0,0.0,2.0
LOC-02,SVC-08,2025-08-01,6,4.3,80.11999999999999,0.0,0.0,4.0
LOC-09,SVC-08,2025-08-01,1,4.6,87.3,0.0,0.0,1.0
LOC-05,SVC-03,2025-08-01,1,3.6,74.8,0.0,0.0,1.0
LOC-04,SVC-01,2025-09-01,8,4.366666666666666,76.31666666666666,0.0,0.0,5.0
LOC-09,SVC-03,2025-09-01,2,3.35,86.15,0.0,0.0,1.0
LOC-04,SVC-04,2025-09-01,2,4.2,88.35,0.0,0.0,2.0
LOC-01,SVC-09,2025-09-01,3,3.5999999999999996,92.05,0.0,0.0,1.0
LOC-02,SVC-09,2025-09-01,1,4.6,76.5,0.0,0.0,1.0
LOC-10,SVC-04,2025-10-01,3,4.2,90.80000000000001,0.0,0.0,2.0
LOC-04,SVC-08,2025-10-01,3,4.933333333333334,81.76666666666667,0.0,0.0,3.0
LOC-02,SVC-07,2025-10-01,11,4.5,90.15,0.0,0.0,10.0
LOC-03,SVC-04,2025-10-01,2,4.85,100.0,0.0,0.0,2.0
LOC-07,SVC-08,2025-10-01,2,4.4,81.9,0.0,0.0,2.0
LOC-09,SVC-07,2025-10-01,5,3.999999999999999,83.58000000000001,0.0,0.0,5.0
LOC-07,SVC-03,2025-10-01,5,4.075,81.175,0.0,0.0,4.0
LOC-05,SVC-04,2025-10-01,3,4.05,85.83333333333333,0.0,0.0,3.0
LOC-05,SVC-08,2025-10-01,1,4.2,84.5,0.0,0.0,1.0
LOC-08,SVC-03,2025-11-01,5,3.5,74.55,0.0,0.0,3.0
LOC-06,SVC-07,2025-11-01,4,4.0,87.65,0.0,0.0,4.0
LOC-10,SVC-04,2025-11-01,5,4.166666666666667,82.35,0.0,0.0,3.0
LOC-05,SVC-08,2025-11-01,2,3.2,93.8,0.0,0.0,2.0
LOC-09,SVC-07,2025-11-01,6,4.5,88.74,0.0,0.0,5.0
LOC-07,SVC-03,2025-11-01,5,4.15,77.2,0.0,2.0,2.0
LOC-03,SVC-05,2025-11-01,6,4.383333333333333,78.85,0.0,0.0,5.0
LOC-01,SVC-09,2025-12-01,4,4.233333333333333,75.89999999999999,0.0,1.0,1.0
LOC-04,SVC-07,2025-12-01,4,3.85,67.0,0.0,2.0,2.0
LOC-09,SVC-03,2025-12-01,6,4.4,84.53999999999999,0.0,0.0,4.0
LOC-09,SVC-01,2025-12-01,8,4.3,82.08333333333333,1.0,1.0,5.0
LOC-10,SVC-05,2025-12-01,6,4.266666666666667,80.46666666666665,0.0,1.0,3.0
LOC-10,SVC-06,2025-12-01,7,4.8,73.45,0.0,4.0,2.0
LOC-02,SVC-05,2025-12-01,7,3.633333333333333,76.375,0.0,2.0,4.0
LOC-04,SVC-04,2025-12-01,9,4.666666666666667,74.16000000000001,0.0,2.0,4.0
LOC-03,SVC-02,2025-12-01,14,4.0,83.36666666666667,0.0,2.0,8.0
LOC-10,SVC-02,2025-12-01,4,3.4,79.35,0.0,2.0,2.0
LOC-06,SVC-05,2025-12-01,8,4.220000000000001,81.89999999999999,0.0,2.0,4.0
LOC-04,SVC-06,2025-12-01,4,4.5,72.30000000000001,0.0,1.0,2.0
LOC-09,SVC-04,2025-12-01,2,2.9,85.0,0.0,1.0,0.0
LOC-04,SVC-01,2025-12-01,12,4.225,82.3111111111111,0.0,2.0,8.0
LOC-01,SVC-04,2025-12-01,5,2.8333333333333335,86.14999999999999,0.0,0.0,4.0
LOC-02,SVC-04,2025-12-01,4,4.2,81.8,0.0,0.0,1.0
LOC-02,SVC-06,2025-12-01,7,3.7,78.88,0.0,0.0,5.0
LOC-02,SVC-09,2025-12-01,2,4.2,70.3,0.0,0.0,1.0
LOC-10,SVC-01,2025-12-01,16,3.7000000000000006,79.82307692307693,0.0,3.0,11.0
LOC-08,SVC-05,2025-12-01,4,3.7,92.95,0.0,2.0,2.0
LOC-06,SVC-02,2026-01-01,14,4.133333333333333,81.36,0.0,7.0,5.0
LOC-09,SVC-02,2026-01-01,7,4.38,81.38,0.0,2.0,5.0
LOC-08,SVC-04,2026-01-01,6,4.6,74.25,0.0,4.0,2.0
LOC-08,SVC-06,2026-01-01,4,4.800000000000001,77.25,0.0,2.0,2.0
LOC-03,SVC-06,2026-01-01,9,4.225,84.7,0.0,1.0,5.0
LOC-07,SVC-01,2026-01-01,18,4.53,80.08000000000001,0.0,7.0,6.0
LOC-07,SVC-06,2026-01-01,6,4.6,96.5,0.0,3.0,2.0
LOC-02,SVC-02,2026-01-01,5,5.0,90.5,0.0,2.0,2.0
LOC-06,SVC-06,2026-01-01,6,3.25,87.7,0.0,1.0,2.0
LOC-01,SVC-05,2026-01-01,11,4.09,79.46000000000001,0.0,1.0,7.0
LOC-05,SVC-03,2026-01-01,9,4.314285714285715,84.325,1.0,0.0,5.0
LOC-05,SVC-05,2026-01-01,7,4.4,84.17999999999999,0.0,1.0,2.0
LOC-04,SVC-03,2026-01-01,6,3.9749999999999996,83.14,0.0,0.0,5.0
LOC-07,SVC-04,2026-01-01,5,4.0,79.89999999999999,0.0,1.0,2.0
LOC-08,SVC-09,2026-01-01,8,4.38,80.12857142857145,0.0,1.0,6.0
LOC-01,SVC-08,2026-01-01,2,,,0.0,0.0,0.0
LOC-08,SVC-02,2026-01-01,7,4.5,80.94999999999999,0.0,4.0,2.0
LOC-10,SVC-05,2026-02-01,4,4.5,81.05,0.0,2.0,2.0
LOC-09,SVC-03,2026-02-01,5,4.25,69.19999999999999,0.0,1.0,2.0
LOC-03,SVC-02,2026-02-01,6,4.166666666666667,69.06666666666666,0.0,3.0,3.0
LOC-06,SVC-05,2026-02-01,15,4.325,84.58749999999999,0.0,6.0,7.0
LOC-09,SVC-04,2026-02-01,8,3.983333333333334,86.91666666666667,0.0,2.0,4.0
LOC-08,SVC-01,2026-02-01,11,4.333333333333333,81.33333333333333,0.0,1.0,9.0
LOC-09,SVC-01,2026-02-01,9,4.233333333333333,88.72857142857143,0.0,1.0,6.0
LOC-10,SVC-01,2026-02-01,14,4.0,78.64545454545454,0.0,1.0,9.0
LOC-10,SVC-06,2026-02-01,5,4.550000000000001,83.45,0.0,0.0,4.0
LOC-02,SVC-09,2026-02-01,5,4.3,86.06666666666666,0.0,2.0,2.0
LOC-08,SVC-05,2026-02-01,9,3.96,74.84,0.0,2.0,5.0
LOC-01,SVC-04,2026-02-01,4,4.6,71.6,0.0,2.0,2.0
LOC-07,SVC-09,2026-02-01,5,4.466666666666668,82.35,1.0,1.0,4.0
LOC-10,SVC-02,2026-02-01,4,4.833333333333333,76.7,0.0,1.0,3.0
LOC-02,SVC-06,2026-02-01,2,,,0.0,0.0,0.0
LOC-04,SVC-06,2026-02-01,4,4.7,73.8,0.0,2.0,2.0
LOC-04,SVC-01,2026-02-01,7,3.966666666666667,81.51666666666665,0.0,0.0,5.0
LOC-10,SVC-01,2026-03-01,18,4.26,84.27272727272727,0.0,3.0,9.0
LOC-10,SVC-02,2026-03-01,9,4.2,87.725,0.0,3.0,4.0
LOC-06,SVC-05,2026-03-01,11,4.12,78.25,0.0,3.0,6.0
LOC-10,SVC-05,2026-03-01,7,3.9,74.83333333333333,0.0,3.0,2.0
LOC-01,SVC-04,2026-03-01,7,3.8200000000000003,79.03333333333332,1.0,0.0,5.0
LOC-02,SVC-04,2026-03-01,6,4.050000000000001,82.95,0.0,0.0,3.0
LOC-02,SVC-06,2026-03-01,7,4.319999999999999,79.1,0.0,1.0,4.0
LOC-10,SVC-06,2026-03-01,6,4.266666666666667,64.76666666666667,0.0,2.0,3.0
LOC-02,SVC-05,2026-03-01,6,4.533333333333333,89.5,0.0,1.0,4.0
LOC-04,SVC-01,2026-03-01,13,4.222222222222222,83.94545454545454,0.0,1.0,9.0
LOC-09,SVC-01,2026-03-01,6,4.5,88.19999999999999,0.0,2.0,4.0
LOC-08,SVC-01,2026-03-01,12,4.25,83.88888888888889,0.0,2.0,8.0
LOC-07,SVC-09,2025-12-01,8,4.042857142857143,84.15714285714286,0.0,0.0,7.0
LOC-09,SVC-09,2025-12-01,1,4.9,81.1,0.0,0.0,1.0
LOC-08,SVC-01,2025-12-01,6,4.175,82.24000000000001,0.0,0.0,4.0
LOC-06,SVC-09,2026-01-01,4,4.133333333333333,83.025,0.0,0.0,3.0
LOC-07,SVC-05,2026-01-01,7,4.557142857142858,80.77142857142859,0.0,0.0,7.0
LOC-03,SVC-09,2026-01-01,3,3.7,78.23333333333333,0.0,0.0,2.0
LOC-02,SVC-03,2026-01-01,2,3.0,87.7,0.0,0.0,1.0
LOC-06,SVC-08,2026-01-01,5,3.5200000000000005,74.96000000000001,0.0,0.0,4.0
LOC-01,SVC-07,2026-01-01,5,4.540000000000001,81.25999999999999,0.0,0.0,5.0
LOC-02,SVC-08,2026-01-01,3,4.85,78.66666666666667,0.0,0.0,3.0
LOC-09,SVC-08,2026-01-01,2,3.7,72.2,0.0,0.0,1.0
LOC-10,SVC-09,2026-01-01,1,4.3,76.4,0.0,0.0,1.0
LOC-04,SVC-07,2026-02-01,1,4.1,76.5,0.0,0.0,1.0
LOC-02,SVC-05,2026-02-01,6,4.416666666666667,83.1,0.0,0.0,4.0
LOC-04,SVC-04,2026-02-01,1,4.7,76.4,0.0,0.0,1.0
LOC-01,SVC-09,2026-02-01,1,3.4,93.4,0.0,0.0,1.0
LOC-04,SVC-06,2026-03-01,3,4.2,71.39999999999999,0.0,0.0,3.0
LOC-09,SVC-09,2026-03-01,7,4.233333333333333,76.98333333333333,0.0,0.0,5.0
LOC-01,SVC-09,2026-03-01,1,,100.0,0.0,0.0,1.0
LOC-04,SVC-04,2026-03-01,3,3.766666666666666,75.96666666666665,0.0,0.0,2.0
LOC-02,SVC-09,2026-03-01,4,3.9250000000000003,91.35,0.0,0.0,4.0
LOC-03,SVC-02,2026-03-01,7,3.966666666666667,88.35,0.0,2.0,4.0
LOC-08,SVC-05,2026-03-01,7,3.8600000000000003,81.82000000000001,0.0,0.0,4.0
LOC-09,SVC-03,2026-03-01,6,4.55,79.17999999999999,0.0,1.0,3.0
LOC-04,SVC-07,2026-03-01,1,4.2,69.9,0.0,0.0,1.0
LOC-07,SVC-09,2026-03-01,3,4.166666666666667,82.96666666666667,0.0,0.0,3.0
LOC-06,SVC-03,2026-04-01,4,5.0,82.9,0.0,2.0,1.0
LOC-03,SVC-01,2026-04-01,13,3.84,85.06000000000002,0.0,3.0,9.0
LOC-06,SVC-01,2026-04-01,15,4.427272727272727,83.99166666666666,0.0,1.0,11.0
LOC-05,SVC-02,2026-04-01,7,4.066666666666666,81.025,0.0,2.0,3.0
LOC-01,SVC-06,2026-04-01,7,4.2,84.475,0.0,2.0,3.0
LOC-05,SVC-06,2026-04-01,9,3.9,75.83333333333333,0.0,3.0,3.0
LOC-10,SVC-07,2026-04-01,5,4.15,86.44999999999999,0.0,3.0,2.0
LOC-07,SVC-02,2026-04-01,11,3.8857142857142852,79.25714285714285,0.0,2.0,6.0
LOC-07,SVC-07,2026-04-01,6,4.2,78.85,0.0,1.0,4.0
LOC-05,SVC-01,2026-04-01,14,4.290909090909091,80.61818181818181,0.0,1.0,10.0
LOC-08,SVC-08,2026-04-01,4,4.5,79.36666666666666,0.0,1.0,2.0
LOC-01,SVC-03,2026-04-01,4,4.6,74.1,0.0,1.0,2.0
LOC-02,SVC-01,2026-04-01,12,4.309090909090909,82.46363636363637,0.0,1.0,10.0
LOC-03,SVC-07,2026-04-01,8,3.6714285714285717,85.64285714285712,0.0,1.0,7.0
LOC-03,SVC-08,2026-04-01,3,4.2,93.8,0.0,0.0,2.0
LOC-04,SVC-05,2026-04-01,4,4.066666666666667,80.86666666666666,1.0,1.0,3.0
LOC-10,SVC-05,2026-05-01,8,4.139999999999999,78.75,0.0,2.0,5.0
LOC-09,SVC-03,2026-05-01,3,5.0,86.8,0.0,0.0,1.0
LOC-10,SVC-06,2026-05-01,4,4.75,87.75,0.0,1.0,2.0
LOC-10,SVC-02,2026-05-01,14,4.3999999999999995,83.1,1.0,6.0,5.0
LOC-07,SVC-09,2026-05-01,5,3.266666666666667,82.3,0.0,2.0,2.0
LOC-02,SVC-06,2026-05-01,5,4.266666666666667,77.2,0.0,2.0,3.0
LOC-09,SVC-01,2026-05-01,15,4.2299999999999995,83.17272727272727,0.0,4.0,9.0
LOC-04,SVC-07,2026-05-01,4,4.45,81.15,0.0,1.0,1.0
LOC-08,SVC-05,2026-05-01,13,4.32,86.27272727272727,0.0,2.0,8.0
LOC-02,SVC-05,2026-05-01,9,4.175,82.76,0.0,2.0,4.0
LOC-03,SVC-02,2026-05-01,11,3.742857142857143,82.475,0.0,3.0,8.0
LOC-10,SVC-01,2026-05-01,8,3.925,90.84,0.0,0.0,4.0
LOC-04,SVC-04,2026-05-01,3,,81.8,0.0,2.0,1.0
LOC-02,SVC-04,2026-05-01,6,4.8,88.86666666666667,0.0,1.0,3.0
LOC-01,SVC-09,2026-05-01,4,4.7,86.73333333333335,0.0,1.0,2.0
LOC-06,SVC-05,2026-05-01,8,4.220000000000001,78.7,0.0,1.0,5.0
LOC-01,SVC-04,2026-05-01,6,3.6,91.85,0.0,2.0,2.0
LOC-02,SVC-09,2026-05-01,4,4.300000000000001,74.6,0.0,1.0,2.0
LOC-04,SVC-01,2026-05-01,10,3.957142857142857,81.68750000000001,0.0,0.0,7.0
LOC-08,SVC-01,2026-05-01,14,4.083333333333333,84.90833333333335,0.0,1.0,11.0
LOC-05,SVC-02,2026-06-01,8,4.366666666666666,78.46666666666667,0.0,4.0,3.0
LOC-01,SVC-06,2026-06-01,10,4.0200000000000005,84.06666666666666,0.0,2.0,4.0
LOC-10,SVC-07,2026-06-01,10,4.1,82.675,0.0,2.0,5.0
LOC-06,SVC-04,2026-06-01,9,4.257142857142857,82.475,0.0,1.0,5.0
LOC-03,SVC-01,2026-06-01,19,4.1,82.62666666666665,0.0,3.0,14.0
LOC-06,SVC-03,2026-06-01,7,4.18,87.41666666666667,0.0,1.0,4.0
LOC-06,SVC-01,2026-06-01,12,4.071428571428571,87.9,0.0,3.0,8.0
LOC-04,SVC-05,2026-06-01,11,4.6875,81.81250000000001,0.0,2.0,5.0
LOC-01,SVC-03,2026-06-01,9,4.525,83.1,0.0,2.0,3.0
LOC-07,SVC-02,2026-06-01,8,4.266666666666667,74.23333333333333,0.0,3.0,3.0
LOC-05,SVC-06,2026-06-01,8,4.1,84.38333333333333,0.0,1.0,5.0
LOC-03,SVC-07,2026-06-01,4,4.366666666666666,85.56666666666666,0.0,1.0,3.0
LOC-10,SVC-08,2026-06-01,7,4.55,81.02000000000001,0.0,0.0,5.0
LOC-02,SVC-01,2026-06-01,15,3.6,79.76666666666667,0.0,7.0,5.0
LOC-05,SVC-01,2026-06-01,15,4.309090909090909,80.10909090909091,0.0,2.0,9.0
LOC-05,SVC-09,2026-06-01,5,4.366666666666667,75.43333333333332,0.0,2.0,2.0
LOC-07,SVC-07,2026-06-01,7,4.1,84.56,0.0,2.0,4.0
LOC-03,SVC-08,2026-06-01,6,4.4,77.95000000000002,1.0,1.0,4.0
LOC-04,SVC-09,2026-06-01,1,,,0.0,0.0,0.0
LOC-09,SVC-05,2026-06-01,5,4.7749999999999995,79.95,0.0,1.0,3.0
LOC-09,SVC-04,2026-07-01,4,4.5,80.36666666666666,0.0,1.0,3.0
LOC-09,SVC-04,2026-03-01,1,4.0,94.7,0.0,0.0,0.0
LOC-10,SVC-08,2026-04-01,3,4.233333333333333,82.43333333333332,0.0,0.0,3.0
LOC-04,SVC-09,2026-04-01,4,4.3999999999999995,78.4,0.0,0.0,2.0
LOC-05,SVC-09,2026-04-01,3,3.9,75.30000000000001,0.0,0.0,3.0
LOC-06,SVC-04,2026-04-01,3,4.5,88.2,0.0,0.0,0.0
LOC-09,SVC-05,2026-04-01,2,4.2,90.1,0.0,0.0,1.0
LOC-09,SVC-04,2026-05-01,5,3.6666666666666665,74.67500000000001,0.0,0.0,4.0
LOC-09,SVC-09,2026-05-01,1,4.9,61.8,0.0,0.0,0.0
LOC-04,SVC-06,2026-05-01,1,3.6,97.3,0.0,0.0,1.0
LOC-08,SVC-08,2026-06-01,3,3.9,79.0,0.0,0.0,3.0
LOC-06,SVC-05,2026-07-01,11,4.025,80.56000000000002,0.0,4.0,5.0
LOC-08,SVC-05,2026-07-01,7,4.550000000000001,88.125,0.0,3.0,3.0
LOC-10,SVC-06,2026-07-01,6,3.85,82.55000000000001,0.0,3.0,2.0
LOC-04,SVC-07,2026-07-01,6,4.725,81.35,0.0,2.0,4.0
LOC-01,SVC-04,2026-07-01,6,3.9800000000000004,83.22,0.0,1.0,3.0
LOC-10,SVC-02,2026-07-01,13,4.2,71.76666666666667,0.0,7.0,3.0
LOC-10,SVC-05,2026-07-01,13,4.257142857142857,83.83749999999999,2.0,2.0,7.0
LOC-09,SVC-01,2026-07-01,10,4.300000000000001,87.55999999999999,0.0,3.0,3.0
LOC-04,SVC-06,2026-07-01,9,3.9,85.4,0.0,2.0,5.0
LOC-08,SVC-01,2026-07-01,14,4.45,84.91666666666667,0.0,4.0,5.0
LOC-10,SVC-01,2026-07-01,15,4.266666666666666,82.84444444444445,0.0,3.0,7.0
LOC-09,SVC-03,2026-07-01,8,3.6666666666666665,80.1,0.0,3.0,4.0
LOC-04,SVC-01,2026-07-01,13,4.25,78.3625,0.0,1.0,7.0
LOC-02,SVC-04,2026-07-01,4,3.7,67.0,0.0,2.0,2.0
LOC-02,SVC-05,2026-07-01,11,4.442857142857143,86.15714285714286,1.0,3.0,7.0
LOC-02,SVC-06,2026-07-01,5,4.15,79.75,0.0,1.0,2.0
LOC-03,SVC-02,2026-07-01,5,4.3,86.8,0.0,1.0,0.0
LOC-07,SVC-07,2026-08-01,1,,,0.0,1.0,0.0
LOC-03,SVC-01,2026-08-01,1,,,0.0,1.0,0.0
LOC-09,SVC-09,2026-07-01,3,3.9333333333333336,72.23333333333333,1.0,0.0,3.0
LOC-04,SVC-04,2026-07-01,5,3.7,73.96,0.0,0.0,4.0
LOC-07,SVC-09,2026-07-01,3,4.5,86.6,0.0,0.0,1.0
LOC-01,SVC-09,2026-07-01,3,3.9,81.13333333333333,0.0,0.0,2.0
LOC-02,SVC-09,2026-07-01,2,4.6,78.55000000000001,0.0,0.0,2.0
LOC-07,SVC-02,2026-08-01,1,3.4,78.6,0.0,0.0,1.0
LOC-06,SVC-04,2026-08-01,1,3.5,100.0,0.0,0.0,1.0
LOC-06,SVC-01,2026-08-01,1,4.6,83.5,0.0,0.0,1.0
LOC-04,SVC-05,2026-08-01,1,4.9,88.3,0.0,0.0,1.0
LOC-06,SVC-07,2025-08-01,9,4.0,83.35714285714286,0.0,1.0,5.0
LOC-02,SVC-07,2025-08-01,12,4.5200000000000005,84.57272727272728,0.0,0.0,10.0
LOC-03,SVC-04,2025-08-01,7,4.35,78.97500000000001,1.0,3.0,4.0
LOC-03,SVC-05,2025-08-01,8,3.9749999999999996,83.325,0.0,3.0,4.0
LOC-09,SVC-06,2025-08-01,10,4.3428571428571425,77.25714285714287,0.0,1.0,6.0
LOC-01,SVC-01,2025-08-01,10,4.385714285714285,78.325,0.0,2.0,8.0
LOC-04,SVC-02,2025-08-01,8,3.8666666666666667,76.8,0.0,3.0,3.0
LOC-10,SVC-03,2025-08-01,7,4.3,86.35000000000001,0.0,3.0,3.0
LOC-05,SVC-07,2025-08-01,10,3.966666666666667,79.51666666666667,0.0,2.0,5.0
LOC-09,SVC-07,2025-08-01,2,5.0,86.7,0.0,1.0,1.0
LOC-01,SVC-02,2025-08-01,9,4.225,84.83333333333333,0.0,0.0,5.0
LOC-07,SVC-03,2025-08-01,9,4.5,84.39999999999999,1.0,3.0,6.0
LOC-07,SVC-08,2025-08-01,4,4.7,65.0,0.0,2.0,1.0
LOC-03,SVC-03,2025-08-01,1,,,0.0,0.0,0.0
LOC-01,SVC-03,2025-09-01,5,3.3666666666666667,74.63333333333333,0.0,1.0,2.0
LOC-03,SVC-07,2025-09-01,7,4.466666666666667,84.32499999999999,0.0,2.0,4.0
LOC-03,SVC-01,2025-09-01,11,4.3999999999999995,83.84444444444445,0.0,2.0,9.0
LOC-07,SVC-07,2025-09-01,7,4.0600000000000005,89.14,0.0,1.0,5.0
LOC-05,SVC-02,2025-09-01,4,4.3,90.7,0.0,3.0,1.0
LOC-07,SVC-02,2025-09-01,7,2.7999999999999994,75.56666666666666,0.0,3.0,1.0
LOC-09,SVC-05,2025-09-01,4,4.2,73.95,0.0,2.0,2.0
LOC-05,SVC-01,2025-09-01,7,4.1499999999999995,80.8,0.0,1.0,6.0
LOC-05,SVC-06,2025-09-01,6,4.1000000000000005,77.13333333333333,0.0,2.0,2.0
LOC-06,SVC-03,2025-09-01,3,,,0.0,3.0,0.0
LOC-10,SVC-07,2025-09-01,4,3.966666666666667,86.06666666666668,0.0,1.0,2.0
LOC-06,SVC-01,2025-09-01,17,4.2272727272727275,82.16153846153847,0.0,1.0,10.0
LOC-04,SVC-05,2025-09-01,5,4.525,79.39999999999999,0.0,1.0,3.0
LOC-05,SVC-09,2025-09-01,2,4.6,83.2,0.0,1.0,1.0
LOC-09,SVC-02,2025-10-01,12,4.76,83.61666666666669,0.0,5.0,6.0
LOC-06,SVC-02,2025-10-01,9,3.55,94.75,0.0,0.0,4.0
LOC-03,SVC-06,2025-10-01,9,4.159999999999999,79.22,1.0,4.0,5.0
LOC-05,SVC-03,2025-10-01,4,4.8,88.4,0.0,1.0,2.0
LOC-08,SVC-02,2025-10-01,10,4.675,81.06,0.0,5.0,3.0
LOC-06,SVC-09,2025-10-01,5,4.75,78.69999999999999,0.0,2.0,2.0
LOC-02,SVC-02,2025-10-01,7,4.02,84.26,0.0,1.0,4.0
LOC-07,SVC-06,2025-10-01,7,4.133333333333334,75.56666666666666,0.0,3.0,3.0
LOC-06,SVC-06,2025-10-01,6,4.033333333333334,79.26666666666667,0.0,3.0,3.0
LOC-08,SVC-06,2025-10-01,4,4.7,68.2,0.0,0.0,2.0
LOC-05,SVC-05,2025-10-01,8,4.35,78.34285714285714,0.0,1.0,7.0
LOC-01,SVC-07,2025-10-01,6,4.3500000000000005,77.425,0.0,1.0,4.0
LOC-02,SVC-03,2025-10-01,4,4.333333333333333,88.96666666666665,0.0,1.0,3.0
LOC-07,SVC-01,2025-10-01,3,3.6500000000000004,91.55000000000001,0.0,0.0,2.0
LOC-07,SVC-05,2025-10-01,7,4.66,75.6,0.0,1.0,5.0
LOC-01,SVC-08,2025-10-01,2,4.9,74.0,0.0,1.0,1.0
LOC-10,SVC-09,2025-10-01,7,4.44,83.88333333333333,0.0,0.0,5.0
LOC-06,SVC-09,2025-11-01,3,,91.8,0.0,2.0,1.0
LOC-09,SVC-08,2025-10-01,3,3.3499999999999996,87.6,0.0,1.0,2.0
LOC-01,SVC-05,2025-10-01,8,4.271428571428571,83.7,0.0,1.0,6.0
LOC-06,SVC-06,2025-11-01,11,4.133333333333334,84.96666666666665,0.0,4.0,3.0
LOC-07,SVC-06,2025-11-01,9,4.0,82.375,1.0,5.0,4.0
LOC-07,SVC-01,2025-11-01,17,4.335714285714286,84.07857142857142,0.0,1.0,10.0
LOC-01,SVC-07,2025-11-01,4,3.6,72.8,0.0,1.0,2.0
LOC-04,SVC-03,2025-11-01,5,,,0.0,3.0,0.0
LOC-03,SVC-06,2025-11-01,7,4.45,81.0,0.0,2.0,2.0
LOC-08,SVC-04,2025-11-01,4,3.7,91.8,0.0,1.0,3.0
LOC-09,SVC-02,2025-11-01,7,4.333333333333333,87.2,0.0,1.0,2.0
LOC-02,SVC-02,2025-11-01,4,3.95,89.4,0.0,1.0,2.0
LOC-08,SVC-02,2025-11-01,8,4.133333333333334,79.96666666666667,0.0,2.0,3.0
LOC-07,SVC-04,2025-11-01,8,4.58,81.47999999999999,0.0,1.0,4.0
LOC-01,SVC-08,2025-11-01,3,3.75,82.55,0.0,1.0,2.0
LOC-06,SVC-02,2025-11-01,6,3.366666666666667,77.06666666666668,0.0,1.0,2.0
LOC-05,SVC-05,2025-11-01,5,4.575,77.9,0.0,1.0,3.0
LOC-08,SVC-06,2025-11-01,3,,,0.0,3.0,0.0
LOC-05,SVC-03,2025-11-01,2,4.0,86.1,0.0,1.0,1.0
LOC-02,SVC-03,2025-11-01,5,4.2,99.35,0.0,0.0,2.0
LOC-10,SVC-04,2025-08-01,4,3.5500000000000003,85.53333333333335,0.0,0.0,3.0
LOC-08,SVC-07,2025-08-01,7,4.3,75.34285714285714,0.0,0.0,5.0
LOC-04,SVC-08,2025-08-01,6,3.8166666666666664,81.31666666666666,0.0,0.0,5.0
LOC-05,SVC-04,2025-08-01,1,3.0,96.7,0.0,0.0,1.0
LOC-08,SVC-03,2025-08-01,3,3.733333333333333,75.66666666666667,0.0,0.0,3.0
LOC-02,SVC-01,2025-09-01,6,4.075,78.83333333333333,0.0,0.0,6.0
LOC-06,SVC-04,2025-09-01,3,3.8,87.40000000000002,0.0,0.0,3.0
LOC-01,SVC-06,2025-09-01,3,3.9333333333333336,88.53333333333332,0.0,0.0,3.0
LOC-10,SVC-08,2025-09-01,3,3.6999999999999997,75.96666666666667,0.0,0.0,3.0
LOC-03,SVC-08,2025-09-01,2,3.5999999999999996,85.1,0.0,0.0,2.0
LOC-04,SVC-09,2025-09-01,1,4.9,95.9,0.0,0.0,1.0
LOC-04,SVC-03,2025-10-01,2,4.6,83.8,0.0,0.0,2.0
LOC-02,SVC-08,2025-10-01,6,4.766666666666667,82.35000000000001,1.0,0.0,5.0
LOC-08,SVC-04,2025-10-01,3,3.6,90.25,0.0,0.0,2.0
LOC-06,SVC-08,2025-10-01,4,4.725,77.425,0.0,0.0,4.0
LOC-07,SVC-04,2025-10-01,2,4.5,68.65,0.0,0.0,2.0
LOC-08,SVC-09,2025-10-01,2,3.8,65.94999999999999,0.0,0.0,2.0
LOC-06,SVC-08,2025-11-01,2,2.95,90.1,0.0,0.0,2.0
LOC-08,SVC-09,2025-11-01,5,4.175,77.575,0.0,0.0,4.0
LOC-03,SVC-09,2025-11-01,2,4.0,87.05,0.0,0.0,2.0
LOC-01,SVC-05,2025-11-01,6,3.875,88.075,0.0,0.0,4.0
LOC-07,SVC-05,2025-11-01,6,3.54,86.38333333333334,0.0,0.0,5.0
LOC-10,SVC-09,2025-11-01,3,3.866666666666667,79.0,0.0,0.0,3.0
LOC-09,SVC-08,2025-11-01,1,5.0,96.8,0.0,0.0,1.0
LOC-02,SVC-01,2025-12-01,12,4.16,81.26666666666667,0.0,1.0,6.0
LOC-05,SVC-01,2025-12-01,9,4.014285714285713,79.95714285714287,0.0,0.0,7.0
LOC-05,SVC-06,2025-12-01,4,4.75,78.19999999999999,0.0,2.0,2.0
LOC-03,SVC-07,2025-12-01,8,4.75,87.21999999999998,0.0,2.0,4.0
LOC-10,SVC-07,2025-12-01,3,4.65,84.35,0.0,0.0,0.0
LOC-01,SVC-03,2025-12-01,6,3.3333333333333335,83.6,0.0,2.0,3.0
LOC-01,SVC-06,2025-12-01,5,4.066666666666667,79.33333333333333,0.0,2.0,2.0
