date_key,location_id,service_type_id,urgency,requests,avg_complexity_score,sla_met_count,backlog_count
2025-09-05,LOC-04,SVC-06,Priority,1,59.4,1.0,0.0
2025-09-05,LOC-04,SVC-02,Routine,1,58.3,1.0,0.0
2025-09-05,LOC-02,SVC-02,Priority,1,57.7,1.0,0.0
2025-09-05,LOC-10,SVC-01,Routine,1,37.7,1.0,0.0
2025-09-06,LOC-06,SVC-02,Routine,1,21.4,1.0,0.0
2025-09-06,LOC-08,SVC-01,Routine,1,15.1,1.0,0.0
2025-09-06,LOC-07,SVC-02,Priority,1,63.1,1.0,0.0
2025-09-06,LOC-09,SVC-05,Routine,1,20.0,1.0,0.0
2025-09-08,LOC-08,SVC-05,Routine,1,18.4,1.0,0.0
2025-09-08,LOC-02,SVC-04,Routine,1,16.4,1.0,0.0
2025-09-08,LOC-05,SVC-06,Routine,1,64.3,1.0,0.0
2025-09-08,LOC-02,SVC-02,Routine,1,59.6,1.0,0.0
2025-09-08,LOC-02,SVC-05,Urgent,1,65.5,0.0,0.0
2025-09-08,LOC-05,SVC-05,Routine,1,45.0,1.0,0.0
2025-09-08,LOC-07,SVC-09,Routine,1,63.2,1.0,0.0
2025-09-09,LOC-09,SVC-04,Routine,1,,1.0,0.0
2025-09-09,LOC-06,SVC-01,Routine,1,10.3,1.0,0.0
2025-09-09,LOC-07,SVC-03,Routine,1,34.8,1.0,0.0
2025-09-10,LOC-01,SVC-03,Emergency,1,79.1,0.0,0.0
2025-09-10,LOC-04,SVC-01,Priority,1,63.9,1.0,0.0
2025-09-10,LOC-03,SVC-08,Emergency,1,12.9,1.0,0.0
2025-09-10,LOC-06,SVC-01,Urgent,1,17.6,1.0,0.0
2025-09-10,LOC-09,SVC-02,Urgent,1,82.3,1.0,0.0
2025-09-11,LOC-08,SVC-04,Routine,2,55.1,2.0,0.0
2025-09-11,LOC-10,SVC-03,Emergency,1,96.3,0.0,0.0
2025-09-11,LOC-04,SVC-06,Urgent,1,39.6,1.0,0.0
2025-09-12,LOC-03,SVC-03,Routine,1,12.4,1.0,0.0
2025-09-12,LOC-08,SVC-01,Routine,1,13.3,1.0,0.0
2025-09-12,LOC-09,SVC-09,Routine,1,18.4,1.0,0.0
2025-09-12,LOC-01,SVC-09,Routine,1,9.5,1.0,0.0
2025-09-12,LOC-06,SVC-06,Priority,1,63.0,1.0,0.0
2025-09-12,LOC-09,SVC-01,Routine,1,,1.0,0.0
2025-09-13,LOC-08,SVC-05,Routine,1,29.4,1.0,0.0
2025-09-13,LOC-09,SVC-01,Routine,1,36.9,1.0,0.0
2025-09-14,LOC-04,SVC-08,Urgent,1,60.5,1.0,0.0
2025-09-15,LOC-06,SVC-04,Routine,1,59.5,1.0,0.0
2025-09-15,LOC-08,SVC-02,Routine,2,15.5,2.0,0.0
2025-09-15,LOC-09,SVC-09,Priority,1,51.8,0.0,0.0
2025-09-15,LOC-05,SVC-05,Priority,1,35.7,1.0,0.0
2025-09-15,LOC-01,SVC-06,Priority,1,62.3,1.0,0.0
2025-09-16,LOC-10,SVC-01,Routine,1,40.4,1.0,0.0
2025-09-16,LOC-05,SVC-08,Routine,1,,1.0,0.0
2025-09-16,LOC-05,SVC-01,Routine,1,11.3,1.0,0.0
2025-09-16,LOC-06,SVC-05,Routine,1,47.6,1.0,0.0
2025-09-17,LOC-08,SVC-05,Routine,1,11.8,1.0,0.0
2025-09-17,LOC-09,SVC-01,Routine,1,58.9,1.0,0.0
2025-09-17,LOC-06,SVC-09,Routine,1,33.2,1.0,0.0
2025-09-17,LOC-08,SVC-01,Routine,1,15.7,1.0,0.0
2025-09-17,LOC-10,SVC-07,Routine,1,35.1,1.0,0.0
2025-09-18,LOC-07,SVC-06,Priority,1,58.5,1.0,0.0
2025-09-18,LOC-06,SVC-01,Urgent,1,38.0,1.0,0.0
2025-09-18,LOC-07,SVC-08,Routine,1,33.1,1.0,0.0
2025-09-19,LOC-05,SVC-05,Urgent,1,10.5,1.0,0.0
2025-09-19,LOC-08,SVC-06,Routine,1,20.1,1.0,0.0
2025-09-19,LOC-10,SVC-02,Priority,1,36.3,1.0,0.0
2025-09-19,LOC-03,SVC-07,Emergency,1,87.4,1.0,0.0
2025-09-19,LOC-04,SVC-06,Emergency,1,94.1,0.0,0.0
2025-09-20,LOC-01,SVC-07,Routine,1,69.6,1.0,0.0
2025-09-20,LOC-04,SVC-05,Routine,1,18.1,1.0,0.0
2025-09-21,LOC-03,SVC-02,Priority,1,38.7,1.0,0.0
2025-09-21,LOC-02,SVC-07,Priority,1,64.5,1.0,0.0
2025-09-22,LOC-09,SVC-02,Urgent,2,66.19999999999999,1.0,1.0
2025-09-22,LOC-01,SVC-02,Priority,1,42.1,1.0,0.0
2025-09-22,LOC-07,SVC-01,Routine,1,16.6,1.0,0.0
2025-09-22,LOC-01,SVC-05,Priority,1,9.4,0.0,0.0
2025-09-23,LOC-07,SVC-01,Emergency,1,96.7,0.0,0.0
2025-09-23,LOC-01,SVC-07,Routine,1,17.5,1.0,0.0
2025-09-23,LOC-01,SVC-02,Urgent,1,63.4,1.0,0.0
2025-09-23,LOC-08,SVC-05,Emergency,1,65.8,0.0,0.0
2025-09-23,LOC-04,SVC-07,Priority,1,88.0,1.0,0.0
2025-09-23,LOC-01,SVC-01,Routine,1,19.0,1.0,0.0
2025-09-23,LOC-02,SVC-06,Routine,1,61.3,1.0,0.0
2025-09-24,LOC-06,SVC-05,Routine,1,36.6,1.0,0.0
2025-09-24,LOC-08,SVC-02,Urgent,1,49.1,1.0,0.0
2025-09-24,LOC-06,SVC-01,Priority,1,61.5,1.0,0.0
2025-09-24,LOC-01,SVC-01,Urgent,1,,0.0,0.0
2025-09-25,LOC-07,SVC-05,Routine,1,7.2,1.0,0.0
2025-09-25,LOC-09,SVC-01,Emergency,1,64.0,0.0,0.0
2025-09-25,LOC-07,SVC-03,Routine,1,29.3,1.0,0.0
2025-09-25,LOC-02,SVC-06,Urgent,1,50.6,1.0,0.0
2025-09-25,LOC-01,SVC-07,Routine,1,9.7,1.0,0.0
2025-09-25,LOC-03,SVC-01,Priority,1,72.3,1.0,0.0
2025-09-26,LOC-02,SVC-07,Priority,1,33.8,1.0,0.0
2025-09-26,LOC-09,SVC-01,Routine,2,37.7,2.0,0.0
2025-09-27,LOC-09,SVC-07,Routine,1,33.3,1.0,0.0
2025-09-28,LOC-08,SVC-01,Routine,1,22.2,1.0,0.0
2025-09-28,LOC-01,SVC-07,Priority,1,,1.0,0.0
2025-09-28,LOC-03,SVC-03,Routine,1,26.1,1.0,0.0
2025-09-29,LOC-08,SVC-04,Urgent,1,38.3,1.0,0.0
2025-09-29,LOC-05,SVC-05,Routine,1,35.4,1.0,0.0
2025-09-29,LOC-07,SVC-05,Routine,1,19.9,1.0,0.0
2025-09-29,LOC-06,SVC-09,Routine,1,,1.0,0.0
2025-09-30,LOC-10,SVC-01,Priority,1,74.6,1.0,0.0
2025-09-30,LOC-10,SVC-08,Routine,1,33.3,1.0,0.0
2025-09-30,LOC-06,SVC-04,Urgent,1,45.5,1.0,0.0
2025-09-30,LOC-01,SVC-05,Priority,1,37.6,1.0,0.0
2025-09-30,LOC-08,SVC-02,Emergency,1,48.5,0.0,0.0
2025-09-30,LOC-04,SVC-03,Routine,1,15.2,1.0,0.0
2025-09-30,LOC-10,SVC-04,Urgent,1,20.8,1.0,0.0
2025-10-01,LOC-04,SVC-05,Routine,1,32.9,1.0,0.0
2025-10-01,LOC-03,SVC-05,Emergency,1,39.4,0.0,0.0
2025-10-01,LOC-05,SVC-02,Priority,1,36.2,1.0,0.0
2025-10-01,LOC-08,SVC-07,Routine,1,24.3,1.0,0.0
2025-10-02,LOC-09,SVC-02,Urgent,1,43.5,0.0,0.0
2025-10-02,LOC-03,SVC-03,Routine,1,35.3,1.0,0.0
2025-10-02,LOC-06,SVC-09,Routine,1,7.3,1.0,0.0
2025-10-03,LOC-02,SVC-07,Urgent,2,92.9,2.0,0.0
2025-10-03,LOC-10,SVC-01,Routine,1,20.5,1.0,0.0
2025-10-03,LOC-06,SVC-03,Routine,1,15.2,1.0,0.0
2025-10-04,LOC-02,SVC-07,Routine,1,10.0,1.0,0.0
2025-10-06,LOC-10,SVC-03,Priority,1,37.1,1.0,0.0
2025-10-06,LOC-01,SVC-04,Routine,1,39.8,1.0,0.0
2025-10-06,LOC-10,SVC-01,Routine,1,17.2,1.0,0.0
2025-10-06,LOC-05,SVC-03,Routine,1,19.5,1.0,0.0
2025-10-06,LOC-07,SVC-03,Priority,1,13.3,1.0,0.0
2025-10-07,LOC-02,SVC-04,Emergency,1,,0.0,0.0
2025-10-07,LOC-03,SVC-03,Priority,1,37.8,1.0,0.0
2025-10-07,LOC-08,SVC-02,Routine,1,36.2,1.0,0.0
2025-10-07,LOC-10,SVC-03,Urgent,1,18.3,1.0,0.0
2025-10-08,LOC-01,SVC-07,Urgent,1,59.8,1.0,0.0
2025-10-08,LOC-02,SVC-07,Routine,1,67.3,1.0,0.0
2025-10-08,LOC-03,SVC-02,Priority,1,71.1,1.0,0.0
2025-10-09,LOC-05,SVC-06,Urgent,1,,0.0,0.0
2025-10-09,LOC-05,SVC-03,Urgent,1,31.6,1.0,0.0
2025-10-09,LOC-02,SVC-08,Emergency,1,85.0,0.0,0.0
2025-10-09,LOC-10,SVC-05,Routine,1,5.4,1.0,0.0
2025-10-09,LOC-07,SVC-02,Priority,1,30.7,1.0,0.0
2025-10-09,LOC-08,SVC-07,Routine,1,57.5,1.0,0.0
2025-10-09,LOC-08,SVC-03,Priority,1,17.3,1.0,0.0
2025-10-10,LOC-04,SVC-02,Routine,1,57.6,1.0,0.0
2025-10-10,LOC-08,SVC-01,Priority,1,8.6,1.0,0.0
2025-10-10,LOC-08,SVC-02,Routine,1,19.2,1.0,0.0
2025-10-10,LOC-05,SVC-05,Priority,2,35.599999999999994,2.0,0.0
2025-10-11,LOC-10,SVC-05,Urgent,1,93.5,0.0,0.0
2025-10-11,LOC-08,SVC-05,Routine,1,55.9,1.0,0.0
2025-10-11,LOC-09,SVC-02,Priority,1,94.8,1.0,0.0
2025-10-11,LOC-05,SVC-09,Routine,1,46.3,1.0,0.0
2025-10-12,LOC-10,SVC-04,Routine,1,18.2,1.0,0.0
2025-10-12,LOC-10,SVC-03,Priority,1,24.6,1.0,0.0
2025-10-12,LOC-01,SVC-02,Urgent,1,59.1,0.0,0.0
2025-10-12,LOC-02,SVC-02,Priority,1,39.4,1.0,0.0
2025-10-12,LOC-08,SVC-04,Routine,1,22.2,1.0,0.0
2025-10-13,LOC-02,SVC-01,Routine,1,17.5,1.0,0.0
2025-10-13,LOC-02,SVC-09,Routine,1,17.5,1.0,0.0
2025-10-13,LOC-08,SVC-05,Routine,2,15.75,2.0,0.0
2025-10-13,LOC-07,SVC-02,Routine,1,11.6,1.0,0.0
2025-10-13,LOC-10,SVC-03,Priority,1,59.0,1.0,0.0
2025-10-13,LOC-03,SVC-05,Priority,1,36.4,1.0,0.0
2025-10-14,LOC-03,SVC-05,Routine,2,27.3,2.0,0.0
2025-10-14,LOC-08,SVC-06,Routine,1,40.3,1.0,0.0
2025-10-14,LOC-02,SVC-07,Routine,1,64.5,1.0,0.0
2025-10-15,LOC-10,SVC-08,Routine,1,27.5,1.0,0.0
2025-10-15,LOC-05,SVC-02,Urgent,1,38.9,1.0,0.0
2025-10-15,LOC-01,SVC-01,Priority,1,,1.0,0.0
2025-10-16,LOC-02,SVC-02,Routine,1,35.3,1.0,0.0
2025-10-16,LOC-01,SVC-05,Routine,1,,1.0,0.0
2025-10-17,LOC-02,SVC-03,Routine,1,22.3,1.0,0.0
2025-10-17,LOC-08,SVC-01,Routine,1,32.0,1.0,0.0
2025-10-17,LOC-08,SVC-03,Urgent,1,58.1,0.0,0.0
2025-10-17,LOC-10,SVC-05,Priority,1,45.7,1.0,0.0
2025-10-17,LOC-05,SVC-04,Priority,1,46.4,1.0,0.0
2025-10-17,LOC-08,SVC-02,Urgent,1,8.3,1.0,0.0
2025-10-17,LOC-10,SVC-09,Routine,1,14.1,1.0,0.0
2025-10-17,LOC-03,SVC-01,Routine,1,50.6,1.0,0.0
2025-10-17,LOC-10,SVC-02,Priority,1,44.6,1.0,0.0
2025-10-17,LOC-05,SVC-03,Priority,1,64.5,1.0,0.0
2025-10-18,LOC-07,SVC-06,Routine,1,43.3,1.0,0.0
2025-10-19,LOC-08,SVC-01,Priority,1,,1.0,0.0
2025-10-19,LOC-02,SVC-04,Urgent,1,91.1,0.0,0.0
2025-10-19,LOC-07,SVC-09,Priority,1,33.3,1.0,0.0
2025-10-20,LOC-04,SVC-05,Priority,1,39.1,1.0,0.0
2025-10-20,LOC-03,SVC-01,Routine,1,43.4,1.0,0.0
2025-10-20,LOC-06,SVC-06,Routine,1,64.4,1.0,0.0
2025-10-21,LOC-10,SVC-01,Routine,2,29.65,2.0,0.0
2025-10-21,LOC-04,SVC-08,Urgent,1,67.4,1.0,0.0
2025-10-21,LOC-04,SVC-03,Priority,1,35.4,1.0,0.0
2025-10-22,LOC-03,SVC-07,Routine,1,16.4,1.0,0.0
2025-10-22,LOC-03,SVC-06,Urgent,2,44.5,2.0,0.0
2025-10-22,LOC-01,SVC-05,Priority,1,40.6,1.0,0.0
2025-10-23,LOC-06,SVC-04,Priority,1,26.1,1.0,0.0
2025-10-23,LOC-10,SVC-03,Priority,2,13.8,1.0,1.0
2025-10-23,LOC-06,SVC-07,Priority,1,51.4,1.0,0.0
2025-10-23,LOC-09,SVC-07,Priority,2,54.5,1.0,1.0
2025-10-24,LOC-06,SVC-05,Routine,2,23.75,1.0,1.0
2025-10-24,LOC-07,SVC-02,Routine,1,13.9,1.0,0.0
2025-10-24,LOC-01,SVC-05,Urgent,1,59.2,1.0,0.0
2025-10-24,LOC-09,SVC-07,Priority,1,37.8,1.0,0.0
2025-10-24,LOC-10,SVC-07,Urgent,1,86.0,1.0,0.0
2025-10-25,LOC-09,SVC-05,Routine,1,42.6,1.0,0.0
2025-10-25,LOC-05,SVC-05,Priority,1,73.6,1.0,0.0
2025-10-25,LOC-08,SVC-02,Urgent,1,43.3,1.0,0.0
2025-10-25,LOC-07,SVC-06,Routine,1,37.3,1.0,0.0
2025-10-27,LOC-01,SVC-08,Routine,1,37.9,1.0,0.0
2025-10-27,LOC-09,SVC-04,Priority,1,63.1,1.0,0.0
2025-10-28,LOC-02,SVC-08,Routine,1,12.9,1.0,0.0
2025-10-28,LOC-03,SVC-01,Routine,2,25.05,1.0,1.0
2025-10-28,LOC-10,SVC-06,Emergency,1,31.9,0.0,0.0
2025-10-28,LOC-09,SVC-01,Emergency,1,38.9,0.0,0.0
2025-10-28,LOC-03,SVC-02,Urgent,1,44.0,1.0,0.0
2025-10-28,LOC-03,SVC-06,Priority,1,35.9,1.0,0.0
2025-10-29,LOC-06,SVC-09,Routine,1,35.7,1.0,0.0
2025-10-29,LOC-08,SVC-03,Urgent,1,29.0,1.0,0.0
2025-10-29,LOC-09,SVC-01,Priority,1,62.9,1.0,0.0
2025-10-30,LOC-01,SVC-09,Urgent,1,63.0,1.0,0.0
2025-10-30,LOC-08,SVC-09,Priority,1,64.6,1.0,0.0
2025-10-30,LOC-01,SVC-05,Routine,1,32.5,1.0,0.0
2025-10-30,LOC-03,SVC-03,Priority,1,36.1,0.0,0.0
2025-10-30,LOC-10,SVC-02,Priority,1,18.5,1.0,0.0
2025-10-30,LOC-08,SVC-05,Routine,1,22.5,1.0,0.0
2025-10-31,LOC-05,SVC-04,Routine,1,33.4,1.0,0.0
2025-11-01,LOC-03,SVC-01,Routine,1,72.9,1.0,0.0
2025-11-01,LOC-01,SVC-05,Routine,1,41.3,1.0,0.0
2025-11-01,LOC-03,SVC-07,Routine,1,14.2,1.0,0.0
2025-11-01,LOC-01,SVC-01,Routine,1,1.0,1.0,0.0
2025-11-02,LOC-01,SVC-01,Routine,1,,1.0,0.0
2025-11-02,LOC-02,SVC-02,Priority,1,35.7,1.0,0.0
2025-11-02,LOC-08,SVC-09,Urgent,1,85.6,1.0,0.0
2025-11-02,LOC-07,SVC-06,Routine,1,38.3,1.0,0.0
2025-11-02,LOC-10,SVC-04,Routine,1,14.7,1.0,0.0
2025-11-03,LOC-02,SVC-05,Urgent,1,37.7,0.0,0.0
2025-11-03,LOC-09,SVC-01,Urgent,1,56.6,1.0,0.0
2025-11-03,LOC-02,SVC-07,Routine,1,28.9,1.0,0.0
2025-11-03,LOC-06,SVC-01,Priority,1,,1.0,0.0
2025-11-03,LOC-03,SVC-08,Priority,1,17.8,1.0,0.0
2025-11-04,LOC-02,SVC-07,Urgent,2,84.65,0.0,0.0
2025-11-04,LOC-01,SVC-04,Routine,1,35.9,1.0,0.0
2025-11-04,LOC-07,SVC-06,Routine,2,18.0,2.0,0.0
2025-11-04,LOC-10,SVC-04,Routine,1,73.7,1.0,0.0
2025-11-04,LOC-01,SVC-07,Priority,1,56.8,1.0,0.0
2025-11-05,LOC-01,SVC-02,Routine,1,5.2,1.0,0.0
2025-11-05,LOC-07,SVC-04,Priority,1,23.6,1.0,0.0
2025-11-05,LOC-04,SVC-01,Urgent,1,88.6,1.0,0.0
2025-11-06,LOC-05,SVC-02,Routine,1,43.3,1.0,0.0
2025-11-06,LOC-01,SVC-08,Routine,1,57.5,1.0,0.0
2025-11-06,LOC-06,SVC-07,Routine,1,66.5,1.0,0.0
2025-11-06,LOC-07,SVC-03,Routine,1,39.2,1.0,0.0
2025-11-07,LOC-09,SVC-01,Routine,1,38.1,1.0,0.0
2025-11-07,LOC-04,SVC-01,Routine,1,12.7,1.0,0.0
2025-11-07,LOC-04,SVC-06,Priority,1,21.4,1.0,0.0
2025-11-07,LOC-08,SVC-01,Priority,1,14.7,1.0,0.0
2025-11-07,LOC-09,SVC-07,Emergency,1,44.2,0.0,0.0
2025-11-07,LOC-06,SVC-05,Priority,1,41.2,1.0,0.0
2025-11-07,LOC-01,SVC-09,Routine,1,59.7,1.0,0.0
2025-11-08,LOC-08,SVC-04,Routine,1,24.3,1.0,0.0
2025-11-09,LOC-08,SVC-03,Routine,1,43.3,1.0,0.0
2025-11-10,LOC-07,SVC-07,Priority,1,32.2,1.0,0.0
2025-11-10,LOC-03,SVC-01,Emergency,1,90.9,0.0,0.0
2025-11-10,LOC-09,SVC-07,Routine,1,70.9,1.0,0.0
2025-11-10,LOC-07,SVC-01,Routine,1,24.0,1.0,0.0
2025-11-11,LOC-07,SVC-01,Priority,1,35.0,1.0,0.0
2025-11-11,LOC-03,SVC-02,Routine,1,8.3,1.0,0.0
2025-11-11,LOC-07,SVC-05,Priority,1,47.6,1.0,0.0
2025-11-11,LOC-09,SVC-02,Routine,1,77.3,1.0,0.0
2025-11-11,LOC-04,SVC-06,Urgent,1,62.3,0.0,0.0
2025-11-12,LOC-04,SVC-02,Routine,1,15.0,1.0,0.0
2025-11-12,LOC-01,SVC-04,Priority,1,34.5,1.0,0.0
2025-11-12,LOC-06,SVC-04,Routine,1,56.9,1.0,0.0
2025-11-12,LOC-01,SVC-02,Urgent,1,29.5,1.0,0.0
2025-11-12,LOC-03,SVC-06,Routine,1,20.3,1.0,0.0
2025-11-12,LOC-08,SVC-02,Urgent,1,55.5,1.0,0.0
2025-11-12,LOC-07,SVC-04,Priority,2,28.25,2.0,0.0
2025-11-12,LOC-09,SVC-01,Priority,1,11.5,1.0,0.0
2025-11-12,LOC-05,SVC-02,Priority,1,54.8,1.0,0.0
2025-11-12,LOC-01,SVC-03,Priority,1,15.7,1.0,0.0
2025-11-12,LOC-04,SVC-06,Urgent,1,48.0,1.0,0.0
2025-11-12,LOC-06,SVC-06,Urgent,1,26.4,0.0,0.0
2025-11-13,LOC-06,SVC-05,Routine,1,2.3,1.0,0.0
2025-11-13,LOC-07,SVC-07,Emergency,1,88.2,0.0,0.0
2025-11-13,LOC-05,SVC-05,Routine,1,31.9,1.0,0.0
2025-11-13,LOC-10,SVC-05,Routine,1,20.6,1.0,0.0
2025-11-13,LOC-02,SVC-03,Urgent,1,76.7,1.0,0.0
2025-11-13,LOC-02,SVC-01,Urgent,1,15.5,1.0,0.0
2025-11-13,LOC-03,SVC-06,Priority,1,36.6,1.0,0.0
2025-11-14,LOC-03,SVC-04,Routine,3,41.46666666666666,3.0,0.0
2025-11-14,LOC-08,SVC-03,Routine,1,13.2,1.0,0.0
2025-11-14,LOC-02,SVC-05,Routine,1,25.6,1.0,0.0
2025-11-14,LOC-09,SVC-02,Routine,1,45.6,1.0,0.0
2025-11-14,LOC-04,SVC-07,Priority,1,17.6,1.0,0.0
2025-11-14,LOC-07,SVC-04,Routine,1,61.9,1.0,0.0
2025-11-16,LOC-09,SVC-06,Urgent,1,35.0,1.0,0.0
2025-11-17,LOC-08,SVC-04,Priority,1,11.1,1.0,0.0
2025-11-17,LOC-08,SVC-08,Routine,1,65.5,1.0,0.0
2025-11-17,LOC-09,SVC-04,Urgent,1,31.7,1.0,0.0
2025-11-17,LOC-06,SVC-08,Urgent,1,64.6,0.0,0.0
2025-11-17,LOC-01,SVC-01,Routine,1,58.0,1.0,0.0
2025-11-18,LOC-08,SVC-07,Priority,1,47.0,1.0,0.0
2025-11-18,LOC-07,SVC-02,Routine,1,51.3,1.0,0.0
2025-11-18,LOC-03,SVC-04,Routine,1,46.6,1.0,0.0
2025-11-18,LOC-03,SVC-03,Priority,1,19.3,1.0,0.0
2025-11-18,LOC-09,SVC-06,Priority,1,30.0,1.0,0.0
2025-11-18,LOC-10,SVC-01,Priority,1,10.7,1.0,0.0
2025-11-19,LOC-10,SVC-03,Routine,1,,1.0,0.0
2025-11-19,LOC-09,SVC-01,Routine,1,18.4,1.0,0.0
2025-11-20,LOC-08,SVC-02,Urgent,1,35.9,1.0,0.0
2025-11-20,LOC-08,SVC-07,Priority,1,,1.0,0.0
2025-11-21,LOC-01,SVC-07,Urgent,1,62.3,1.0,0.0
2025-11-21,LOC-06,SVC-03,Urgent,1,29.5,1.0,0.0
2025-11-21,LOC-10,SVC-03,Routine,1,14.6,1.0,0.0
2025-11-23,LOC-05,SVC-03,Urgent,1,38.5,0.0,0.0
2025-11-23,LOC-03,SVC-04,Priority,1,17.2,1.0,0.0
2025-11-23,LOC-09,SVC-01,Routine,1,42.1,1.0,0.0
2025-11-24,LOC-05,SVC-07,Urgent,1,39.3,1.0,0.0
2025-11-24,LOC-01,SVC-04,Urgent,1,65.4,1.0,0.0
2025-11-24,LOC-02,SVC-01,Priority,1,95.9,1.0,0.0
2025-11-25,LOC-07,SVC-06,Priority,1,43.6,1.0,0.0
2025-11-25,LOC-06,SVC-06,Emergency,1,30.6,0.0,0.0
2025-11-25,LOC-07,SVC-08,Routine,1,19.5,1.0,0.0
2025-11-25,LOC-09,SVC-03,Routine,1,17.1,1.0,0.0
2025-11-25,LOC-03,SVC-05,Priority,1,9.2,1.0,0.0
2025-11-25,LOC-10,SVC-01,Routine,1,14.1,1.0,0.0
2025-11-26,LOC-01,SVC-08,Priority,1,37.3,1.0,0.0
2025-11-26,LOC-02,SVC-03,Routine,1,41.1,1.0,0.0
2025-11-26,LOC-09,SVC-01,Routine,1,16.9,1.0,0.0
2025-11-26,LOC-04,SVC-04,Routine,1,23.4,1.0,0.0
2025-11-27,LOC-06,SVC-02,Priority,1,56.1,1.0,0.0
2025-11-27,LOC-08,SVC-05,Priority,1,23.8,1.0,0.0
2025-11-27,LOC-07,SVC-02,Routine,1,11.0,1.0,0.0
2025-11-27,LOC-02,SVC-04,Routine,1,14.9,1.0,0.0
2025-11-27,LOC-10,SVC-02,Routine,1,19.9,1.0,0.0
2025-11-27,LOC-04,SVC-01,Routine,1,22.0,1.0,0.0
2025-11-27,LOC-05,SVC-06,Routine,1,37.5,1.0,0.0
2025-11-28,LOC-03,SVC-05,Priority,1,80.0,1.0,0.0
2025-11-28,LOC-07,SVC-03,Priority,1,19.6,1.0,0.0
2025-11-28,LOC-08,SVC-02,Routine,1,19.7,1.0,0.0
2025-11-28,LOC-02,SVC-06,Routine,1,38.6,1.0,0.0
2025-11-28,LOC-06,SVC-05,Urgent,1,39.3,0.0,0.0
2025-11-29,LOC-10,SVC-05,Routine,1,37.9,1.0,0.0
2025-11-30,LOC-01,SVC-02,Routine,1,24.9,1.0,0.0
2025-11-30,LOC-02,SVC-01,Priority,1,66.2,1.0,0.0
2025-11-30,LOC-02,SVC-02,Routine,1,31.4,1.0,0.0
2025-12-01,LOC-04,SVC-01,Priority,1,17.8,1.0,0.0
2025-12-01,LOC-01,SVC-01,Urgent,1,35.0,1.0,0.0
2025-12-02,LOC-03,SVC-01,Priority,1,18.0,1.0,0.0
2025-12-02,LOC-06,SVC-07,Priority,1,64.5,1.0,0.0
2025-12-03,LOC-01,SVC-01,Routine,1,26.4,1.0,0.0
2025-12-03,LOC-10,SVC-05,Routine,1,20.8,1.0,0.0
2025-12-03,LOC-07,SVC-09,Routine,1,15.6,1.0,0.0
2025-12-03,LOC-04,SVC-02,Priority,1,11.7,1.0,0.0
2025-12-03,LOC-05,SVC-02,Priority,1,40.8,1.0,0.0
2025-12-03,LOC-05,SVC-03,Priority,1,32.0,1.0,0.0
2025-12-03,LOC-01,SVC-02,Priority,1,41.7,1.0,0.0
2025-12-03,LOC-01,SVC-07,Urgent,1,33.3,1.0,0.0
2025-12-03,LOC-08,SVC-01,Routine,1,24.1,1.0,0.0
2025-12-04,LOC-03,SVC-01,Urgent,1,36.2,1.0,0.0
2025-12-04,LOC-01,SVC-07,Urgent,1,16.1,1.0,0.0
2025-12-05,LOC-03,SVC-07,Routine,1,15.9,1.0,0.0
2025-12-05,LOC-10,SVC-04,Routine,1,13.6,1.0,0.0
2025-12-05,LOC-09,SVC-08,Routine,1,56.2,1.0,0.0
2025-12-05,LOC-02,SVC-05,Routine,1,40.4,1.0,0.0
2025-12-06,LOC-03,SVC-01,Priority,1,14.9,1.0,0.0
2025-12-06,LOC-06,SVC-02,Emergency,1,36.8,0.0,0.0
2025-12-07,LOC-03,SVC-02,Routine,1,9.8,1.0,0.0
2025-12-07,LOC-01,SVC-03,Routine,1,38.3,1.0,0.0
2025-12-08,LOC-04,SVC-06,Routine,1,18.9,1.0,0.0
2025-12-08,LOC-02,SVC-01,Routine,1,47.8,1.0,0.0
2025-12-08,LOC-09,SVC-01,Emergency,1,36.8,0.0,0.0
2025-12-09,LOC-10,SVC-04,Routine,1,15.8,1.0,0.0
2025-12-10,LOC-03,SVC-01,Urgent,1,41.7,0.0,0.0
2025-12-10,LOC-09,SVC-04,Routine,1,9.3,1.0,0.0
2025-12-10,LOC-08,SVC-03,Urgent,1,39.1,1.0,0.0
2025-12-10,LOC-09,SVC-03,Priority,1,41.1,1.0,0.0
2025-12-10,LOC-10,SVC-02,Routine,1,62.5,1.0,0.0
2025-12-11,LOC-02,SVC-01,Routine,1,34.1,1.0,0.0
2025-12-11,LOC-06,SVC-05,Routine,1,23.2,1.0,0.0
2025-12-11,LOC-08,SVC-02,Priority,1,66.0,1.0,0.0
2025-12-12,LOC-10,SVC-01,Urgent,1,78.2,0.0,0.0
2025-12-12,LOC-09,SVC-01,Urgent,1,79.4,1.0,0.0
2025-12-13,LOC-06,SVC-02,Urgent,1,62.6,1.0,0.0
2025-12-13,LOC-05,SVC-05,Routine,1,35.0,1.0,0.0
2025-12-14,LOC-06,SVC-02,Emergency,1,80.9,0.0,0.0
2025-12-14,LOC-06,SVC-07,Priority,1,34.4,1.0,0.0
2025-12-15,LOC-01,SVC-01,Priority,1,39.1,1.0,0.0
2025-12-15,LOC-05,SVC-03,Routine,2,21.85,2.0,0.0
2025-12-15,LOC-04,SVC-01,Routine,1,15.2,1.0,0.0
2025-12-15,LOC-06,SVC-01,Urgent,1,65.1,1.0,0.0
